trialidx,blockidx,answer,color,concept,ID,idx
23,12,22,"SC","justice","20231211-1125-CON-eldng2ee",430
24,12,9,"MG","justice","20231211-1125-CON-eldng2ee",431
25,12,12,"A1","justice","20231211-1125-CON-eldng2ee",432
26,12,3,"LO","justice","20231211-1125-CON-eldng2ee",433
27,12,1,"SR","justice","20231211-1125-CON-eldng2ee",434
28,12,0,"LH","justice","20231211-1125-CON-eldng2ee",435
29,12,4,"SH","justice","20231211-1125-CON-eldng2ee",436
30,12,12,"MC","justice","20231211-1125-CON-eldng2ee",437
31,12,5,"MO","justice","20231211-1125-CON-eldng2ee",438
32,12,1,"DR","justice","20231211-1125-CON-eldng2ee",439
33,12,3,"DP","justice","20231211-1125-CON-eldng2ee",440
34,12,24,"DB","justice","20231211-1125-CON-eldng2ee",441
35,12,14,"MP","justice","20231211-1125-CON-eldng2ee",442
36,12,13,"SP","justice","20231211-1125-CON-eldng2ee",443
37,12,9,"SG","justice","20231211-1125-CON-eldng2ee",444
1,13,1,"DG","mango","20231211-1125-CON-eldng2ee",445
2,13,66,"SO","mango","20231211-1125-CON-eldng2ee",446
3,13,5,"SB","mango","20231211-1125-CON-eldng2ee",447
4,13,15,"LP","mango","20231211-1125-CON-eldng2ee",448
5,13,16,"SH","mango","20231211-1125-CON-eldng2ee",449
6,13,7,"DO","mango","20231211-1125-CON-eldng2ee",450
7,13,10,"LC","mango","20231211-1125-CON-eldng2ee",451
8,13,8,"MG","mango","20231211-1125-CON-eldng2ee",452
9,13,9,"DH","mango","20231211-1125-CON-eldng2ee",453
10,13,9,"DC","mango","20231211-1125-CON-eldng2ee",454
11,13,5,"A1","mango","20231211-1125-CON-eldng2ee",455
12,13,1,"LR","mango","20231211-1125-CON-eldng2ee",456
13,13,3,"DR","mango","20231211-1125-CON-eldng2ee",457
14,13,1,"DY","mango","20231211-1125-CON-eldng2ee",458
15,13,1,"WH","mango","20231211-1125-CON-eldng2ee",459
16,13,0,"MH","mango","20231211-1125-CON-eldng2ee",460
17,13,1,"SP","mango","20231211-1125-CON-eldng2ee",461
18,13,0,"LB","mango","20231211-1125-CON-eldng2ee",462
19,13,8,"SY","mango","20231211-1125-CON-eldng2ee",463
20,13,10,"MY","mango","20231211-1125-CON-eldng2ee",464
21,13,2,"MP","mango","20231211-1125-CON-eldng2ee",465
22,13,1,"LG","mango","20231211-1125-CON-eldng2ee",466
23,13,0,"SG","mango","20231211-1125-CON-eldng2ee",467
24,13,0,"DB","mango","20231211-1125-CON-eldng2ee",468
25,13,0,"SC","mango","20231211-1125-CON-eldng2ee",469
26,13,32,"LY","mango","20231211-1125-CON-eldng2ee",470
27,13,6,"SR","mango","20231211-1125-CON-eldng2ee",471
28,13,1,"DP","mango","20231211-1125-CON-eldng2ee",472
29,13,0,"A3","mango","20231211-1125-CON-eldng2ee",473
30,13,22,"MO","mango","20231211-1125-CON-eldng2ee",474
31,13,10,"LO","mango","20231211-1125-CON-eldng2ee",475
32,13,23,"LH","mango","20231211-1125-CON-eldng2ee",476
33,13,1,"BK","mango","20231211-1125-CON-eldng2ee",477
34,13,12,"MB","mango","20231211-1125-CON-eldng2ee",478
35,13,0,"MR","mango","20231211-1125-CON-eldng2ee",479
36,13,5,"A2","mango","20231211-1125-CON-eldng2ee",480
37,13,0,"MC","mango","20231211-1125-CON-eldng2ee",481
1,14,69,"LC","happy","20231211-1125-CON-eldng2ee",482
2,14,56,"MG","happy","20231211-1125-CON-eldng2ee",483
3,14,16,"DY","happy","20231211-1125-CON-eldng2ee",484
4,14,61,"LO","happy","20231211-1125-CON-eldng2ee",485
5,14,57,"SB","happy","20231211-1125-CON-eldng2ee",486
6,14,86,"WH","happy","20231211-1125-CON-eldng2ee",487
7,14,41,"MO","happy","20231211-1125-CON-eldng2ee",488
8,14,64,"SG","happy","20231211-1125-CON-eldng2ee",489
9,14,78,"LH","happy","20231211-1125-CON-eldng2ee",490
10,14,6,"BK","happy","20231211-1125-CON-eldng2ee",491
11,14,7,"DB","happy","20231211-1125-CON-eldng2ee",492
12,14,6,"DP","happy","20231211-1125-CON-eldng2ee",493
13,14,74,"LB","happy","20231211-1125-CON-eldng2ee",494
14,14,75,"LG","happy","20231211-1125-CON-eldng2ee",495
15,14,72,"SR","happy","20231211-1125-CON-eldng2ee",496
16,14,14,"SP","happy","20231211-1125-CON-eldng2ee",497
17,14,57,"A3","happy","20231211-1125-CON-eldng2ee",498
18,14,28,"A2","happy","20231211-1125-CON-eldng2ee",499
19,14,13,"DR","happy","20231211-1125-CON-eldng2ee",500
20,14,11,"DO","happy","20231211-1125-CON-eldng2ee",501
21,14,30,"LP","happy","20231211-1125-CON-eldng2ee",502
22,14,56,"LR","happy","20231211-1125-CON-eldng2ee",503
23,14,65,"SC","happy","20231211-1125-CON-eldng2ee",504
24,14,32,"MP","happy","20231211-1125-CON-eldng2ee",505
25,14,83,"SH","happy","20231211-1125-CON-eldng2ee",506
26,14,20,"A1","happy","20231211-1125-CON-eldng2ee",507
27,14,6,"MB","happy","20231211-1125-CON-eldng2ee",508
28,14,9,"DG","happy","20231211-1125-CON-eldng2ee",509
29,14,74,"MY","happy","20231211-1125-CON-eldng2ee",510
30,14,57,"MH","happy","20231211-1125-CON-eldng2ee",511
31,14,94,"LY","happy","20231211-1125-CON-eldng2ee",512
32,14,53,"MC","happy","20231211-1125-CON-eldng2ee",513
33,14,64,"SO","happy","20231211-1125-CON-eldng2ee",514
34,14,28,"MR","happy","20231211-1125-CON-eldng2ee",515
35,14,25,"DH","happy","20231211-1125-CON-eldng2ee",516
36,14,79,"SY","happy","20231211-1125-CON-eldng2ee",517
37,14,21,"DC","happy","20231211-1125-CON-eldng2ee",518
1,15,7,"SP","safety","20231211-1125-CON-eldng2ee",519
2,15,12,"A3","safety","20231211-1125-CON-eldng2ee",520
3,15,7,"LP","safety","20231211-1125-CON-eldng2ee",521
4,15,18,"MH","safety","20231211-1125-CON-eldng2ee",522
5,15,36,"SO","safety","20231211-1125-CON-eldng2ee",523
6,15,58,"WH","safety","20231211-1125-CON-eldng2ee",524
7,15,33,"DO","safety","20231211-1125-CON-eldng2ee",525
8,15,30,"MB","safety","20231211-1125-CON-eldng2ee",526
9,15,27,"SY","safety","20231211-1125-CON-eldng2ee",527
10,15,20,"DH","safety","20231211-1125-CON-eldng2ee",528
11,15,28,"SG","safety","20231211-1125-CON-eldng2ee",529
12,15,19,"A1","safety","20231211-1125-CON-eldng2ee",530
13,15,10,"SB","safety","20231211-1125-CON-eldng2ee",531
14,15,62,"SH","safety","20231211-1125-CON-eldng2ee",532
15,15,61,"LH","safety","20231211-1125-CON-eldng2ee",533
16,15,19,"MP","safety","20231211-1125-CON-eldng2ee",534
17,15,4,"BK","safety","20231211-1125-CON-eldng2ee",535
18,15,5,"DG","safety","20231211-1125-CON-eldng2ee",536
19,15,10,"MR","safety","20231211-1125-CON-eldng2ee",537
20,15,2,"A2","safety","20231211-1125-CON-eldng2ee",538
21,15,4,"DC","safety","20231211-1125-CON-eldng2ee",539
22,15,67,"LY","safety","20231211-1125-CON-eldng2ee",540
23,15,14,"LC","safety","20231211-1125-CON-eldng2ee",541
24,15,6,"DY","safety","20231211-1125-CON-eldng2ee",542
25,15,8,"LR","safety","20231211-1125-CON-eldng2ee",543
26,15,4,"DR","safety","20231211-1125-CON-eldng2ee",544
27,15,2,"SC","safety","20231211-1125-CON-eldng2ee",545
28,15,1,"LB","safety","20231211-1125-CON-eldng2ee",546
29,15,2,"LG","safety","20231211-1125-CON-eldng2ee",547
30,15,5,"DB","safety","20231211-1125-CON-eldng2ee",548
31,15,7,"MO","safety","20231211-1125-CON-eldng2ee",549
32,15,14,"MG","safety","20231211-1125-CON-eldng2ee",550
33,15,42,"MY","safety","20231211-1125-CON-eldng2ee",551
34,15,5,"SR","safety","20231211-1125-CON-eldng2ee",552
35,15,6,"DP","safety","20231211-1125-CON-eldng2ee",553
36,15,4,"MC","safety","20231211-1125-CON-eldng2ee",554
37,15,36,"LO","safety","20231211-1125-CON-eldng2ee",555
1,16,24,"MO","carrot","20231211-1125-CON-eldng2ee",556
2,16,0,"DG","carrot","20231211-1125-CON-eldng2ee",557
3,16,4,"DP","carrot","20231211-1125-CON-eldng2ee",558
4,16,11,"LH","carrot","20231211-1125-CON-eldng2ee",559
5,16,19,"MY","carrot","20231211-1125-CON-eldng2ee",560
6,16,10,"DB","carrot","20231211-1125-CON-eldng2ee",561
7,16,98,"SO","carrot","20231211-1125-CON-eldng2ee",562
8,16,16,"MH","carrot","20231211-1125-CON-eldng2ee",563
9,16,16,"LO","carrot","20231211-1125-CON-eldng2ee",564
10,16,7,"SR","carrot","20231211-1125-CON-eldng2ee",565
11,16,4,"MG","carrot","20231211-1125-CON-eldng2ee",566
12,16,6,"BK","carrot","20231211-1125-CON-eldng2ee",567
13,16,2,"LG","carrot","20231211-1125-CON-eldng2ee",568
14,16,3,"A3","carrot","20231211-1125-CON-eldng2ee",569
15,16,5,"LY","carrot","20231211-1125-CON-eldng2ee",570
16,16,1,"DR","carrot","20231211-1125-CON-eldng2ee",571
17,16,2,"MR","carrot","20231211-1125-CON-eldng2ee",572
18,16,3,"SP","carrot","20231211-1125-CON-eldng2ee",573
19,16,3,"SY","carrot","20231211-1125-CON-eldng2ee",574
20,16,3,"LB","carrot","20231211-1125-CON-eldng2ee",575
21,16,11,"DO","carrot","20231211-1125-CON-eldng2ee",576
22,16,4,"LC","carrot","20231211-1125-CON-eldng2ee",577
23,16,4,"MB","carrot","20231211-1125-CON-eldng2ee",578
24,16,7,"DY","carrot","20231211-1125-CON-eldng2ee",579
25,16,6,"DC","carrot","20231211-1125-CON-eldng2ee",580
26,16,11,"A2","carrot","20231211-1125-CON-eldng2ee",581
27,16,12,"SC","carrot","20231211-1125-CON-eldng2ee",582
28,16,13,"SH","carrot","20231211-1125-CON-eldng2ee",583
29,16,8,"DH","carrot","20231211-1125-CON-eldng2ee",584
30,16,9,"SG","carrot","20231211-1125-CON-eldng2ee",585
31,16,7,"LP","carrot","20231211-1125-CON-eldng2ee",586
32,16,11,"MC","carrot","20231211-1125-CON-eldng2ee",587
33,16,9,"LR","carrot","20231211-1125-CON-eldng2ee",588
34,16,7,"A1","carrot","20231211-1125-CON-eldng2ee",589
35,16,10,"SB","carrot","20231211-1125-CON-eldng2ee",590
36,16,7,"WH","carrot","20231211-1125-CON-eldng2ee",591
37,16,6,"MP","carrot","20231211-1125-CON-eldng2ee",592
1,1,23,"SC","angry","20231211-1203-ABS-a8t1gpkm",1
2,1,0,"SH","angry","20231211-1203-ABS-a8t1gpkm",2
3,1,100,"DC","angry","20231211-1203-ABS-a8t1gpkm",3
4,1,1,"LO","angry","20231211-1203-ABS-a8t1gpkm",4
5,1,99,"DR","angry","20231211-1203-ABS-a8t1gpkm",5
6,1,76,"MG","angry","20231211-1203-ABS-a8t1gpkm",6
7,1,10,"LB","angry","20231211-1203-ABS-a8t1gpkm",7
8,1,98,"MH","angry","20231211-1203-ABS-a8t1gpkm",8
9,1,100,"DG","angry","20231211-1203-ABS-a8t1gpkm",9
10,1,100,"MB","angry","20231211-1203-ABS-a8t1gpkm",10
11,1,1,"LY","angry","20231211-1203-ABS-a8t1gpkm",11
12,1,50,"LG","angry","20231211-1203-ABS-a8t1gpkm",12
13,1,100,"MR","angry","20231211-1203-ABS-a8t1gpkm",13
14,1,100,"DH","angry","20231211-1203-ABS-a8t1gpkm",14
15,1,2,"LR","angry","20231211-1203-ABS-a8t1gpkm",15
16,1,99,"MC","angry","20231211-1203-ABS-a8t1gpkm",16
17,1,99,"SR","angry","20231211-1203-ABS-a8t1gpkm",17
18,1,0,"SG","angry","20231211-1203-ABS-a8t1gpkm",18
19,1,100,"MY","angry","20231211-1203-ABS-a8t1gpkm",19
20,1,0,"SY","angry","20231211-1203-ABS-a8t1gpkm",20
21,1,0,"LC","angry","20231211-1203-ABS-a8t1gpkm",21
22,1,0,"SP","angry","20231211-1203-ABS-a8t1gpkm",22
23,1,100,"MO","angry","20231211-1203-ABS-a8t1gpkm",23
24,1,100,"DO","angry","20231211-1203-ABS-a8t1gpkm",24
25,1,100,"DY","angry","20231211-1203-ABS-a8t1gpkm",25
26,1,100,"BK","angry","20231211-1203-ABS-a8t1gpkm",26
27,1,100,"A1","angry","20231211-1203-ABS-a8t1gpkm",27
28,1,0,"SO","angry","20231211-1203-ABS-a8t1gpkm",28
29,1,0,"MP","angry","20231211-1203-ABS-a8t1gpkm",29
30,1,100,"A2","angry","20231211-1203-ABS-a8t1gpkm",30
31,1,0,"LH","angry","20231211-1203-ABS-a8t1gpkm",31
32,1,0,"WH","angry","20231211-1203-ABS-a8t1gpkm",32
33,1,19,"A3","angry","20231211-1203-ABS-a8t1gpkm",33
34,1,100,"DP","angry","20231211-1203-ABS-a8t1gpkm",34
35,1,0,"SB","angry","20231211-1203-ABS-a8t1gpkm",35
36,1,100,"DB","angry","20231211-1203-ABS-a8t1gpkm",36
37,1,0,"LP","angry","20231211-1203-ABS-a8t1gpkm",37
1,2,0,"SR","sad","20231211-1203-ABS-a8t1gpkm",38
2,2,100,"MP","sad","20231211-1203-ABS-a8t1gpkm",39
3,2,0,"LP","sad","20231211-1203-ABS-a8t1gpkm",40
4,2,0,"MG","sad","20231211-1203-ABS-a8t1gpkm",41
5,2,0,"LB","sad","20231211-1203-ABS-a8t1gpkm",42
6,2,0,"MO","sad","20231211-1203-ABS-a8t1gpkm",43
7,2,100,"DB","sad","20231211-1203-ABS-a8t1gpkm",44
8,2,0,"LR","sad","20231211-1203-ABS-a8t1gpkm",45
9,2,0,"MR","sad","20231211-1203-ABS-a8t1gpkm",46
10,2,0,"SO","sad","20231211-1203-ABS-a8t1gpkm",47
11,2,0,"MY","sad","20231211-1203-ABS-a8t1gpkm",48
12,2,0,"SH","sad","20231211-1203-ABS-a8t1gpkm",49
13,2,100,"DP","sad","20231211-1203-ABS-a8t1gpkm",50
14,2,100,"WH","sad","20231211-1203-ABS-a8t1gpkm",51
15,2,0,"SC","sad","20231211-1203-ABS-a8t1gpkm",52
16,2,100,"DY","sad","20231211-1203-ABS-a8t1gpkm",53
17,2,0,"MC","sad","20231211-1203-ABS-a8t1gpkm",54
18,2,26,"SB","sad","20231211-1203-ABS-a8t1gpkm",55
19,2,0,"LH","sad","20231211-1203-ABS-a8t1gpkm",56
20,2,100,"A3","sad","20231211-1203-ABS-a8t1gpkm",57
21,2,21,"SG","sad","20231211-1203-ABS-a8t1gpkm",58
22,2,20,"LY","sad","20231211-1203-ABS-a8t1gpkm",59
23,2,27,"LO","sad","20231211-1203-ABS-a8t1gpkm",60
24,2,100,"MB","sad","20231211-1203-ABS-a8t1gpkm",61
25,2,100,"SP","sad","20231211-1203-ABS-a8t1gpkm",62
26,2,100,"BK","sad","20231211-1203-ABS-a8t1gpkm",63
27,2,0,"LG","sad","20231211-1203-ABS-a8t1gpkm",64
28,2,75,"DO","sad","20231211-1203-ABS-a8t1gpkm",65
29,2,78,"DC","sad","20231211-1203-ABS-a8t1gpkm",66
30,2,74,"DH","sad","20231211-1203-ABS-a8t1gpkm",67
31,2,0,"SY","sad","20231211-1203-ABS-a8t1gpkm",68
32,2,0,"LC","sad","20231211-1203-ABS-a8t1gpkm",69
33,2,100,"A2","sad","20231211-1203-ABS-a8t1gpkm",70
34,2,100,"A1","sad","20231211-1203-ABS-a8t1gpkm",71
35,2,77,"MH","sad","20231211-1203-ABS-a8t1gpkm",72
36,2,100,"DG","sad","20231211-1203-ABS-a8t1gpkm",73
37,2,100,"DR","sad","20231211-1203-ABS-a8t1gpkm",74
1,3,100,"DO","peach","20231211-1203-ABS-a8t1gpkm",75
2,3,0,"LP","peach","20231211-1203-ABS-a8t1gpkm",76
3,3,0,"SY","peach","20231211-1203-ABS-a8t1gpkm",77
4,3,100,"LO","peach","20231211-1203-ABS-a8t1gpkm",78
5,3,100,"LY","peach","20231211-1203-ABS-a8t1gpkm",79
6,3,0,"LB","peach","20231211-1203-ABS-a8t1gpkm",80
7,3,0,"SP","peach","20231211-1203-ABS-a8t1gpkm",81
8,3,0,"BK","peach","20231211-1203-ABS-a8t1gpkm",82
9,3,77,"MH","peach","20231211-1203-ABS-a8t1gpkm",83
10,3,0,"LC","peach","20231211-1203-ABS-a8t1gpkm",84
11,3,0,"SH","peach","20231211-1203-ABS-a8t1gpkm",85
12,3,72,"MR","peach","20231211-1203-ABS-a8t1gpkm",86
13,3,71,"MY","peach","20231211-1203-ABS-a8t1gpkm",87
14,3,0,"DP","peach","20231211-1203-ABS-a8t1gpkm",88
15,3,76,"A3","peach","20231211-1203-ABS-a8t1gpkm",89
16,3,0,"SG","peach","20231211-1203-ABS-a8t1gpkm",90
17,3,0,"DB","peach","20231211-1203-ABS-a8t1gpkm",91
18,3,0,"SC","peach","20231211-1203-ABS-a8t1gpkm",92
19,3,0,"A2","peach","20231211-1203-ABS-a8t1gpkm",93
20,3,0,"DH","peach","20231211-1203-ABS-a8t1gpkm",94
21,3,0,"SR","peach","20231211-1203-ABS-a8t1gpkm",95
22,3,0,"SB","peach","20231211-1203-ABS-a8t1gpkm",96
23,3,74,"DY","peach","20231211-1203-ABS-a8t1gpkm",97
24,3,66,"LH","peach","20231211-1203-ABS-a8t1gpkm",98
25,3,0,"MP","peach","20231211-1203-ABS-a8t1gpkm",99
26,3,100,"SO","peach","20231211-1203-ABS-a8t1gpkm",100
27,3,0,"LG","peach","20231211-1203-ABS-a8t1gpkm",101
28,3,0,"A1","peach","20231211-1203-ABS-a8t1gpkm",102
29,3,0,"MG","peach","20231211-1203-ABS-a8t1gpkm",103
30,3,0,"MB","peach","20231211-1203-ABS-a8t1gpkm",104
31,3,100,"LR","peach","20231211-1203-ABS-a8t1gpkm",105
32,3,0,"DC","peach","20231211-1203-ABS-a8t1gpkm",106
33,3,100,"MO","peach","20231211-1203-ABS-a8t1gpkm",107
34,3,0,"DG","peach","20231211-1203-ABS-a8t1gpkm",108
35,3,68,"WH","peach","20231211-1203-ABS-a8t1gpkm",109
36,3,0,"DR","peach","20231211-1203-ABS-a8t1gpkm",110
37,3,0,"MC","peach","20231211-1203-ABS-a8t1gpkm",111
1,4,0,"DH","happy","20231211-1203-ABS-a8t1gpkm",112
2,4,0,"DC","happy","20231211-1203-ABS-a8t1gpkm",113
3,4,100,"LO","happy","20231211-1203-ABS-a8t1gpkm",114
4,4,0,"BK","happy","20231211-1203-ABS-a8t1gpkm",115
5,4,32,"MB","happy","20231211-1203-ABS-a8t1gpkm",116
6,4,26,"DR","happy","20231211-1203-ABS-a8t1gpkm",117
7,4,27,"DO","happy","20231211-1203-ABS-a8t1gpkm",118
8,4,100,"SR","happy","20231211-1203-ABS-a8t1gpkm",119
9,4,24,"MG","happy","20231211-1203-ABS-a8t1gpkm",120
10,4,0,"DY","happy","20231211-1203-ABS-a8t1gpkm",121
11,4,0,"LC","happy","20231211-1203-ABS-a8t1gpkm",122
12,4,100,"MR","happy","20231211-1203-ABS-a8t1gpkm",123
13,4,100,"LB","happy","20231211-1203-ABS-a8t1gpkm",124
14,4,10,"MH","happy","20231211-1203-ABS-a8t1gpkm",125
15,4,100,"SY","happy","20231211-1203-ABS-a8t1gpkm",126
16,4,14,"LH","happy","20231211-1203-ABS-a8t1gpkm",127
17,4,68,"MY","happy","20231211-1203-ABS-a8t1gpkm",128
18,4,100,"SP","happy","20231211-1203-ABS-a8t1gpkm",129
19,4,0,"MC","happy","20231211-1203-ABS-a8t1gpkm",130
20,4,20,"MO","happy","20231211-1203-ABS-a8t1gpkm",131
21,4,26,"A2","happy","20231211-1203-ABS-a8t1gpkm",132
22,4,100,"WH","happy","20231211-1203-ABS-a8t1gpkm",133
23,4,100,"SC","happy","20231211-1203-ABS-a8t1gpkm",134
24,4,100,"SG","happy","20231211-1203-ABS-a8t1gpkm",135
25,4,100,"SB","happy","20231211-1203-ABS-a8t1gpkm",136
26,4,100,"LY","happy","20231211-1203-ABS-a8t1gpkm",137
27,4,25,"LG","happy","20231211-1203-ABS-a8t1gpkm",138
28,4,26,"A3","happy","20231211-1203-ABS-a8t1gpkm",139
29,4,100,"SH","happy","20231211-1203-ABS-a8t1gpkm",140
30,4,100,"SO","happy","20231211-1203-ABS-a8t1gpkm",141
31,4,0,"A1","happy","20231211-1203-ABS-a8t1gpkm",142
32,4,0,"DB","happy","20231211-1203-ABS-a8t1gpkm",143
33,4,100,"LP","happy","20231211-1203-ABS-a8t1gpkm",144
34,4,0,"DP","happy","20231211-1203-ABS-a8t1gpkm",145
35,4,24,"DG","happy","20231211-1203-ABS-a8t1gpkm",146
36,4,100,"LR","happy","20231211-1203-ABS-a8t1gpkm",147
37,4,27,"MP","happy","20231211-1203-ABS-a8t1gpkm",148
1,5,66,"DH","banana","20231211-1203-ABS-a8t1gpkm",149
2,5,0,"A3","banana","20231211-1203-ABS-a8t1gpkm",150
3,5,1,"DG","banana","20231211-1203-ABS-a8t1gpkm",151
4,5,0,"DR","banana","20231211-1203-ABS-a8t1gpkm",152
5,5,63,"MY","banana","20231211-1203-ABS-a8t1gpkm",153
6,5,0,"DB","banana","20231211-1203-ABS-a8t1gpkm",154
7,5,100,"LH","banana","20231211-1203-ABS-a8t1gpkm",155
8,5,0,"SH","banana","20231211-1203-ABS-a8t1gpkm",156
9,5,100,"DY","banana","20231211-1203-ABS-a8t1gpkm",157
10,5,0,"DC","banana","20231211-1203-ABS-a8t1gpkm",158
11,5,0,"DP","banana","20231211-1203-ABS-a8t1gpkm",159
12,5,0,"LB","banana","20231211-1203-ABS-a8t1gpkm",160
13,5,0,"SR","banana","20231211-1203-ABS-a8t1gpkm",161
14,5,0,"MP","banana","20231211-1203-ABS-a8t1gpkm",162
15,5,0,"SB","banana","20231211-1203-ABS-a8t1gpkm",163
16,5,70,"LG","banana","20231211-1203-ABS-a8t1gpkm",164
17,5,0,"MC","banana","20231211-1203-ABS-a8t1gpkm",165
18,5,0,"SO","banana","20231211-1203-ABS-a8t1gpkm",166
19,5,0,"MB","banana","20231211-1203-ABS-a8t1gpkm",167
20,5,0,"WH","banana","20231211-1203-ABS-a8t1gpkm",168
21,5,61,"MH","banana","20231211-1203-ABS-a8t1gpkm",169
22,5,0,"LC","banana","20231211-1203-ABS-a8t1gpkm",170
23,5,0,"SC","banana","20231211-1203-ABS-a8t1gpkm",171
24,5,0,"MR","banana","20231211-1203-ABS-a8t1gpkm",172
25,5,0,"MO","banana","20231211-1203-ABS-a8t1gpkm",173
26,5,0,"MG","banana","20231211-1203-ABS-a8t1gpkm",174
27,5,0,"BK","banana","20231211-1203-ABS-a8t1gpkm",175
28,5,0,"LR","banana","20231211-1203-ABS-a8t1gpkm",176
29,5,64,"DO","banana","20231211-1203-ABS-a8t1gpkm",177
30,5,0,"A2","banana","20231211-1203-ABS-a8t1gpkm",178
31,5,100,"LY","banana","20231211-1203-ABS-a8t1gpkm",179
32,5,100,"SY","banana","20231211-1203-ABS-a8t1gpkm",180
33,5,0,"SG","banana","20231211-1203-ABS-a8t1gpkm",181
34,5,0,"A1","banana","20231211-1203-ABS-a8t1gpkm",182
35,5,0,"LP","banana","20231211-1203-ABS-a8t1gpkm",183
36,5,0,"LO","banana","20231211-1203-ABS-a8t1gpkm",184
37,5,0,"SP","banana","20231211-1203-ABS-a8t1gpkm",185
1,6,0,"MG","love","20231211-1203-ABS-a8t1gpkm",186
2,6,0,"MP","love","20231211-1203-ABS-a8t1gpkm",187
3,6,68,"DO","love","20231211-1203-ABS-a8t1gpkm",188
4,6,0,"DY","love","20231211-1203-ABS-a8t1gpkm",189
5,6,1,"DG","love","20231211-1203-ABS-a8t1gpkm",190
6,6,0,"SO","love","20231211-1203-ABS-a8t1gpkm",191
7,6,0,"LP","love","20231211-1203-ABS-a8t1gpkm",192
8,6,0,"MH","love","20231211-1203-ABS-a8t1gpkm",193
9,6,100,"LR","love","20231211-1203-ABS-a8t1gpkm",194
10,6,0,"DB","love","20231211-1203-ABS-a8t1gpkm",195
11,6,100,"LO","love","20231211-1203-ABS-a8t1gpkm",196
12,6,0,"DC","love","20231211-1203-ABS-a8t1gpkm",197
13,6,100,"DR","love","20231211-1203-ABS-a8t1gpkm",198
14,6,0,"SH","love","20231211-1203-ABS-a8t1gpkm",199
15,6,16,"LB","love","20231211-1203-ABS-a8t1gpkm",200
16,6,0,"A1","love","20231211-1203-ABS-a8t1gpkm",201
17,6,0,"A2","love","20231211-1203-ABS-a8t1gpkm",202
18,6,81,"MY","love","20231211-1203-ABS-a8t1gpkm",203
19,6,0,"SG","love","20231211-1203-ABS-a8t1gpkm",204
20,6,0,"LH","love","20231211-1203-ABS-a8t1gpkm",205
21,6,0,"SC","love","20231211-1203-ABS-a8t1gpkm",206
22,6,77,"MO","love","20231211-1203-ABS-a8t1gpkm",207
23,6,0,"SB","love","20231211-1203-ABS-a8t1gpkm",208
24,6,0,"MB","love","20231211-1203-ABS-a8t1gpkm",209
25,6,100,"DP","love","20231211-1203-ABS-a8t1gpkm",210
26,6,100,"A3","love","20231211-1203-ABS-a8t1gpkm",211
27,6,0,"SY","love","20231211-1203-ABS-a8t1gpkm",212
28,6,100,"SR","love","20231211-1203-ABS-a8t1gpkm",213
29,6,22,"LY","love","20231211-1203-ABS-a8t1gpkm",214
30,6,0,"BK","love","20231211-1203-ABS-a8t1gpkm",215
31,6,100,"SP","love","20231211-1203-ABS-a8t1gpkm",216
32,6,0,"MC","love","20231211-1203-ABS-a8t1gpkm",217
33,6,25,"DH","love","20231211-1203-ABS-a8t1gpkm",218
34,6,100,"MR","love","20231211-1203-ABS-a8t1gpkm",219
35,6,0,"LC","love","20231211-1203-ABS-a8t1gpkm",220
36,6,100,"WH","love","20231211-1203-ABS-a8t1gpkm",221
37,6,0,"LG","love","20231211-1203-ABS-a8t1gpkm",222
1,7,0,"DY","justice","20231211-1203-ABS-a8t1gpkm",223
2,7,50,"A1","justice","20231211-1203-ABS-a8t1gpkm",224
3,7,0,"DH","justice","20231211-1203-ABS-a8t1gpkm",225
