participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_responseId,parameters_expLang,parameters_paramCapture,parameters_taskid,parameters_plateIndex,parameters_correctResponse,parameters_imagePath,parameters_conceptA,parameters_conceptB,parameters_colorA,parameters_colorB,parameters_mgLevel,parameters_usLevel,parameters_pairId,parameters_trialIndex,parameters_swapIndex,parameters_tallerSide,parameters_resetButtonLabel,parameters_seconds,parameters_title,parameters_message
"5dcc27974b54778b69e62ec5","p8_s0_tr","21","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_justice"":""MO"",""concept_peace"":""MC""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""MC""},""responseTime"":7239,""lastEditTime"":7239,""poolOrder"":0,""trialIndex"":33,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":102,""leftHeight"":102,""rightHeight"":150}","undefined","8075","8075","undefined","undefined","undefined","undefined","undefined","undefined","undefined","justice","peace","MC","MO","MG_LOW","US_LOW","MG_LOW_US_LOW_justice_peace_MC_MO","33","0","right","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p8_s0_tr","21","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p0_s1_tl","22","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_angry"":""WH"",""concept_happy"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":7407,""lastEditTime"":7407,""poolOrder"":0,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":101,""leftHeight"":147,""rightHeight"":101}","undefined","8172","8172","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","happy","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","2","1","left","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p0_s1_tl","22","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p7_s0_tr","23","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sick"":""A3"",""concept_sad"":""DC""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""A3""},""responseTime"":6590,""lastEditTime"":6590,""poolOrder"":1,""trialIndex"":29,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":100,""leftHeight"":100,""rightHeight"":152}","undefined","7430","7430","undefined","undefined","undefined","undefined","undefined","undefined","undefined","sad","sick","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","29","0","right","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p7_s0_tr","23","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p10_s0_tl","24","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sick"":""MH"",""concept_angry"":""SC""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""MH""},""responseTime"":4274,""lastEditTime"":4274,""poolOrder"":1,""trialIndex"":40,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":97,""leftHeight"":152,""rightHeight"":97}","undefined","13332","13332","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","sick","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","40","0","left","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p10_s0_tl","24","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p2_s0_tr","25","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_happy"":""DP"",""concept_sick"":""SO""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""SO""},""responseTime"":4607,""lastEditTime"":4607,""poolOrder"":0,""trialIndex"":9,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""SO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":98,""leftHeight"":98,""rightHeight"":152}","undefined","5628","5628","undefined","undefined","undefined","undefined","undefined","undefined","undefined","happy","sick","DP","SO","MG_HIGH","US_LOW","MG_HIGH_US_LOW_happy_sick_DP_SO","9","0","right","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p2_s0_tr","25","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p7_s1_tr","26","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sad"":""DC"",""concept_sick"":""A3""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""A3""},""responseTime"":6842,""lastEditTime"":6842,""poolOrder"":1,""trialIndex"":31,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":96,""leftHeight"":96,""rightHeight"":155}","undefined","7528","7528","undefined","undefined","undefined","undefined","undefined","undefined","undefined","sad","sick","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","31","1","right","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p7_s1_tr","26","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p4_s0_tr","27","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_peace"":""LB"",""concept_death"":""DP""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":5065,""lastEditTime"":5065,""poolOrder"":0,""trialIndex"":17,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":99,""leftHeight"":99,""rightHeight"":147}","undefined","5969","5969","undefined","undefined","undefined","undefined","undefined","undefined","undefined","death","peace","DP","LB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_peace_DP_LB","17","0","right","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p4_s0_tr","27","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p0_s1_tr","28","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_angry"":""WH"",""concept_happy"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":6155,""lastEditTime"":6155,""poolOrder"":0,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":101,""leftHeight"":101,""rightHeight"":147}","undefined","7107","7107","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","happy","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","3","1","right","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p0_s1_tr","28","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p6_s1_tl","29","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sad"":""MC"",""concept_happy"":""DR""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""DR""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""MC""},""responseTime"":5746,""lastEditTime"":5746,""poolOrder"":0,""trialIndex"":26,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":96,""leftHeight"":152,""rightHeight"":96}","undefined","6615","6615","undefined","undefined","undefined","undefined","undefined","undefined","undefined","happy","sad","DR","MC","MG_LOW","US_LOW","MG_LOW_US_LOW_happy_sad_DR_MC","26","1","left","Reset","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p6_s1_tl","29","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5dcc27974b54778b69e62ec5","p11_s0_tl","30","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_safety"":""SG"",""concept_justice"":""BK""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""SG""},""responseTime"":5043,""lastEditTime"":5043,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":99,""leftHeight"":148,""rightHeight"":99}","undefined","5915","5915","undefined","undefined","undefined","undefined","undefined","undefined","undefined","justice","safety","BK","SG","MG_LOW","US_HIGH","MG_LOW_US_HIGH_justice_safety_BK_SG","44","0","left","Reset","undefined","undefined","undefined"
