participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_responseId,parameters_expLang,parameters_taskid,parameters_plateIndex,parameters_correctResponse,parameters_imagePath,parameters_conceptA,parameters_conceptB,parameters_colorA,parameters_colorB,parameters_mgLevel,parameters_usLevel,parameters_pairId,parameters_trialIndex,parameters_swapIndex,parameters_tallerSide,parameters_resetButtonLabel,parameters_seconds,parameters_title,parameters_message
"09b12105-8844-4979-b829-450cea06e9ee","p7_s0_tl","21","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_triste"":""DC"",""concept_malade"":""A3""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""A3""},""responseTime"":9107,""lastEditTime"":9107,""poolOrder"":1,""trialIndex"":28,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":97,""leftHeight"":147,""rightHeight"":97}","undefined","10107","10107","undefined","undefined","undefined","undefined","undefined","undefined","triste","malade","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","28","0","left","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p7_s0_tl","21","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p4_s1_tl","22","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_paix"":""LB"",""concept_mort"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":5896,""lastEditTime"":5896,""poolOrder"":0,""trialIndex"":18,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":95,""leftHeight"":145,""rightHeight"":95}","undefined","11529","11529","undefined","undefined","undefined","undefined","undefined","undefined","mort","paix","DP","LB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_peace_DP_LB","18","1","left","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p4_s1_tl","22","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p5_s0_tr","23","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":5221,""lastEditTime"":5221,""poolOrder"":0,""trialIndex"":21,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":99,""leftHeight"":99,""rightHeight"":149}","undefined","6888","6888","undefined","undefined","undefined","undefined","undefined","undefined","mort","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","21","0","right","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p5_s0_tr","23","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p4_s0_tl","24","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_mort"":""DP"",""concept_paix"":""LB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":8319,""lastEditTime"":8319,""poolOrder"":1,""trialIndex"":16,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":98,""leftHeight"":155,""rightHeight"":98}","undefined","9536","9536","undefined","undefined","undefined","undefined","undefined","undefined","mort","paix","DP","LB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_peace_DP_LB","16","0","left","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p4_s0_tl","24","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p8_s0_tr","25","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":7120,""lastEditTime"":7120,""poolOrder"":0,""trialIndex"":33,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":105,""leftHeight"":105,""rightHeight"":151}","undefined","8106","8106","undefined","undefined","undefined","undefined","undefined","undefined","justice","paix","MC","MO","MG_LOW","US_LOW","MG_LOW_US_LOW_justice_peace_MC_MO","33","0","right","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p8_s0_tr","25","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p6_s1_tl","26","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_heureux"":""MC"",""concept_triste"":""DR""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":7100,""lastEditTime"":7100,""poolOrder"":1,""trialIndex"":26,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":98,""leftHeight"":147,""rightHeight"":98}","undefined","8185","8185","undefined","undefined","undefined","undefined","undefined","undefined","heureux","triste","DR","MC","MG_LOW","US_LOW","MG_LOW_US_LOW_happy_sad_DR_MC","26","1","left","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p6_s1_tl","26","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p1_s1_tr","27","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_mort"":""DP"",""concept_sécurité"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DB""},""responseTime"":13480,""lastEditTime"":13480,""poolOrder"":1,""trialIndex"":7,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""DB"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":102,""leftHeight"":102,""rightHeight"":153}","undefined","14594","14594","undefined","undefined","undefined","undefined","undefined","undefined","mort","sécurité","DB","DP","MG_HIGH","US_LOW","MG_HIGH_US_LOW_death_safety_DB_DP","7","1","right","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p1_s1_tr","27","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p2_s0_tl","28","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_heureux"":""DP"",""concept_malade"":""SO""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""SO""},""responseTime"":8235,""lastEditTime"":8235,""poolOrder"":0,""trialIndex"":8,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""SO"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":98,""leftHeight"":147,""rightHeight"":98}","undefined","9092","9092","undefined","undefined","undefined","undefined","undefined","undefined","heureux","malade","DP","SO","MG_HIGH","US_LOW","MG_HIGH_US_LOW_happy_sick_DP_SO","8","0","left","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p2_s0_tl","28","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p1_s0_tr","29","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_mort"":""DB"",""concept_sécurité"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DP""},""responseTime"":10036,""lastEditTime"":10036,""poolOrder"":1,""trialIndex"":5,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":103,""leftHeight"":103,""rightHeight"":151}","undefined","11689","11689","undefined","undefined","undefined","undefined","undefined","undefined","mort","sécurité","DB","DP","MG_HIGH","US_LOW","MG_HIGH_US_LOW_death_safety_DB_DP","5","0","right","Effacer","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p1_s0_tr","29","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":4,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"09b12105-8844-4979-b829-450cea06e9ee","p9_s1_tr","30","choice","in progress","undefined","undefined","undefined","98.77","undefined","","{""assignments"":{""concept_mangue"":""SY"",""concept_banane"":""MO""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""SY""},""responseTime"":21080,""lastEditTime"":21080,""poolOrder"":0,""trialIndex"":39,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SY"",""rightColorCode"":""MO"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":104,""leftHeight"":104,""rightHeight"":151}","undefined","23911","23911","undefined","undefined","undefined","undefined","undefined","undefined","banane","mangue","MO","SY","MG_LOW","US_HIGH","MG_LOW_US_HIGH_banana_mango_MO_SY","39","1","right","Effacer","undefined","undefined","undefined"
