progressBlock,color,progressColor,ans,concept,expCountry,ID,rating
14,MH,26,6,sandstorm,usa,20240418-1118-25366,0
14,SO,27,7,sandstorm,usa,20240418-1118-25366,0
14,LC,28,0,sandstorm,usa,20240418-1118-25366,0.6
14,SB,29,0,sandstorm,usa,20240418-1118-25366,0
14,LY,30,56,sandstorm,usa,20240418-1118-25366,0
14,DG,31,9,sandstorm,usa,20240418-1118-25366,1
14,LP,32,0,sandstorm,usa,20240418-1118-25366,0
14,SC,33,13,sandstorm,usa,20240418-1118-25366,0
14,A3,34,12,sandstorm,usa,20240418-1118-25366,0
14,BK,35,59,sandstorm,usa,20240418-1118-25366,0
14,MB,36,3,sandstorm,usa,20240418-1118-25366,0
14,WH,37,0,sandstorm,usa,20240418-1118-25366,0
1,SO,1,12,tree,usa,20240418-1123-42512,0
1,MB,2,5,tree,usa,20240418-1123-42512,0
1,MG,3,84,tree,usa,20240418-1123-42512,0
1,SG,4,94,tree,usa,20240418-1123-42512,0.01
1,MY,5,66,tree,usa,20240418-1123-42512,0
1,MR,6,40,tree,usa,20240418-1123-42512,0
1,LC,7,18,tree,usa,20240418-1123-42512,0
1,DO,8,80,tree,usa,20240418-1123-42512,0
1,LB,9,25,tree,usa,20240418-1123-42512,1
1,DR,10,52,tree,usa,20240418-1123-42512,0
1,A3,11,19,tree,usa,20240418-1123-42512,1
1,LR,12,20,tree,usa,20240418-1123-42512,0
1,DC,13,27,tree,usa,20240418-1123-42512,0
1,A2,14,15,tree,usa,20240418-1123-42512,0
1,LO,15,21,tree,usa,20240418-1123-42512,0
1,DP,16,24,tree,usa,20240418-1123-42512,1
1,LH,17,60,tree,usa,20240418-1123-42512,1
1,SH,18,63,tree,usa,20240418-1123-42512,1
1,SP,19,10,tree,usa,20240418-1123-42512,0
1,BK,20,20,tree,usa,20240418-1123-42512,0
1,MP,21,10,tree,usa,20240418-1123-42512,0
1,DG,22,93,tree,usa,20240418-1123-42512,0
1,SR,23,27,tree,usa,20240418-1123-42512,1
1,SC,24,16,tree,usa,20240418-1123-42512,1
1,MC,25,18,tree,usa,20240418-1123-42512,0
1,SY,26,6,tree,usa,20240418-1123-42512,1
1,WH,27,18,tree,usa,20240418-1123-42512,0
1,MH,28,81,tree,usa,20240418-1123-42512,1
1,LG,29,37,tree,usa,20240418-1123-42512,0
1,DY,30,91,tree,usa,20240418-1123-42512,1
1,LP,31,15,tree,usa,20240418-1123-42512,1
1,MO,32,58,tree,usa,20240418-1123-42512,1
1,SB,33,8,tree,usa,20240418-1123-42512,0
1,LY,34,14,tree,usa,20240418-1123-42512,1
1,DH,35,96,tree,usa,20240418-1123-42512,0.72
1,A1,36,5,tree,usa,20240418-1123-42512,0.79
1,DB,37,14,tree,usa,20240418-1123-42512,0
2,MO,1,58,mango,usa,20240418-1123-42512,0
2,DH,2,61,mango,usa,20240418-1123-42512,1
2,LC,3,10,mango,usa,20240418-1123-42512,0
2,DP,4,14,mango,usa,20240418-1123-42512,0
2,LY,5,72,mango,usa,20240418-1123-42512,0
2,DB,6,8,mango,usa,20240418-1123-42512,1
2,SH,7,60,mango,usa,20240418-1123-42512,0
2,SY,8,80,mango,usa,20240418-1123-42512,1
2,SC,9,13,mango,usa,20240418-1123-42512,0
2,LO,10,62,mango,usa,20240418-1123-42512,0
2,MY,11,60,mango,usa,20240418-1123-42512,0
2,LH,12,66,mango,usa,20240418-1123-42512,0
2,MB,13,28,mango,usa,20240418-1123-42512,0
2,DG,14,20,mango,usa,20240418-1123-42512,0
2,A3,15,14,mango,usa,20240418-1123-42512,0
2,LB,16,15,mango,usa,20240418-1123-42512,0
2,WH,17,13,mango,usa,20240418-1123-42512,0
2,DC,18,13,mango,usa,20240418-1123-42512,0.01
2,LP,19,11,mango,usa,20240418-1123-42512,0
2,DO,20,13,mango,usa,20240418-1123-42512,0
2,A1,21,12,mango,usa,20240418-1123-42512,0
2,SO,22,81,mango,usa,20240418-1123-42512,1
2,MC,23,15,mango,usa,20240418-1123-42512,0.74
2,MH,24,20,mango,usa,20240418-1123-42512,0
2,SP,25,4,mango,usa,20240418-1123-42512,0.71
2,BK,26,4,mango,usa,20240418-1123-42512,0
2,MG,27,10,mango,usa,20240418-1123-42512,0
2,MP,28,12,mango,usa,20240418-1123-42512,1
2,SR,29,7,mango,usa,20240418-1123-42512,0
2,LG,30,7,mango,usa,20240418-1123-42512,0
2,MR,31,2,mango,usa,20240418-1123-42512,0
2,SG,32,5,mango,usa,20240418-1123-42512,0
2,DY,33,59,mango,usa,20240418-1123-42512,0
2,LR,34,12,mango,usa,20240418-1123-42512,0
2,DR,35,6,mango,usa,20240418-1123-42512,0
2,SB,36,5,mango,usa,20240418-1123-42512,1
2,A2,37,5,mango,usa,20240418-1123-42512,0
3,LY,1,61,sandstorm,usa,20240418-1123-42512,0
3,DY,2,80,sandstorm,usa,20240418-1123-42512,0
3,SC,3,2,sandstorm,usa,20240418-1123-42512,0
3,DO,4,76,sandstorm,usa,20240418-1123-42512,0
3,SP,5,7,sandstorm,usa,20240418-1123-42512,0
3,DR,6,13,sandstorm,usa,20240418-1123-42512,0
3,MR,7,9,sandstorm,usa,20240418-1123-42512,0.01
3,LR,8,9,sandstorm,usa,20240418-1123-42512,0
3,A3,9,72,sandstorm,usa,20240418-1123-42512,0
3,SG,10,6,sandstorm,usa,20240418-1123-42512,0
3,A1,11,35,sandstorm,usa,20240418-1123-42512,0
3,LG,12,11,sandstorm,usa,20240418-1123-42512,0
3,A2,13,61,sandstorm,usa,20240418-1123-42512,0.02
3,MO,14,86,sandstorm,usa,20240418-1123-42512,0
3,DG,15,15,sandstorm,usa,20240418-1123-42512,0
3,SY,16,58,sandstorm,usa,20240418-1123-42512,1
3,SB,17,8,sandstorm,usa,20240418-1123-42512,0
3,MC,18,15,sandstorm,usa,20240418-1123-42512,0.66
3,LP,19,10,sandstorm,usa,20240418-1123-42512,0.82
3,MH,20,41,sandstorm,usa,20240418-1123-42512,0.79
3,DB,21,13,sandstorm,usa,20240418-1123-42512,0
3,LC,22,13,sandstorm,usa,20240418-1123-42512,0
3,MP,23,11,sandstorm,usa,20240418-1123-42512,1
3,MG,24,13,sandstorm,usa,20240418-1123-42512,0.83
3,DC,25,13,sandstorm,usa,20240418-1123-42512,0.77
3,MY,26,88,sandstorm,usa,20240418-1123-42512,0.01
3,LB,27,19,sandstorm,usa,20240418-1123-42512,0.65
3,MB,28,19,sandstorm,usa,20240418-1123-42512,0
3,SO,29,66,sandstorm,usa,20240418-1123-42512,0
3,LH,30,69,sandstorm,usa,20240418-1123-42512,0.72
3,LO,31,86,sandstorm,usa,20240418-1123-42512,1
3,WH,32,78,sandstorm,usa,20240418-1123-42512,0
3,SH,33,20,sandstorm,usa,20240418-1123-42512,0
3,BK,34,43,sandstorm,usa,20240418-1123-42512,0
3,DH,35,18,sandstorm,usa,20240418-1123-42512,1
3,DP,36,12,sandstorm,usa,20240418-1123-42512,0.97
3,SR,37,11,sandstorm,usa,20240418-1123-42512,0
4,MR,1,61,peach,usa,20240418-1123-42512,0
4,LC,2,8,peach,usa,20240418-1123-42512,1
4,LO,3,92,peach,usa,20240418-1123-42512,0
4,LB,4,10,peach,usa,20240418-1123-42512,0.01
4,MG,5,14,peach,usa,20240418-1123-42512,0
4,MB,6,5,peach,usa,20240418-1123-42512,0
4,SR,7,2,peach,usa,20240418-1123-42512,0.02
4,LH,8,56,peach,usa,20240418-1123-42512,0
4,MY,9,79,peach,usa,20240418-1123-42512,0
4,BK,10,2,peach,usa,20240418-1123-42512,0
4,DH,11,11,peach,usa,20240418-1123-42512,0
4,DG,12,4,peach,usa,20240418-1123-42512,0
4,DP,13,5,peach,usa,20240418-1123-42512,0
4,SB,14,6,peach,usa,20240418-1123-42512,0
4,SG,15,3,peach,usa,20240418-1123-42512,1
4,LG,16,14,peach,usa,20240418-1123-42512,0
4,LP,17,11,peach,usa,20240418-1123-42512,0
4,LY,18,74,peach,usa,20240418-1123-42512,0
4,MH,19,36,peach,usa,20240418-1123-42512,0
4,MP,20,11,peach,usa,20240418-1123-42512,0
4,SY,21,76,peach,usa,20240418-1123-42512,0
4,SH,22,40,peach,usa,20240418-1123-42512,1
4,A1,23,7,peach,usa,20240418-1123-42512,0
4,DO,24,2,peach,usa,20240418-1123-42512,0
4,SO,25,89,peach,usa,20240418-1123-42512,0
4,SC,26,10,peach,usa,20240418-1123-42512,0
4,DB,27,7,peach,usa,20240418-1123-42512,0.69
4,DR,28,7,peach,usa,20240418-1123-42512,0.99
4,SP,29,5,peach,usa,20240418-1123-42512,0
4,WH,30,39,peach,usa,20240418-1123-42512,1
4,DC,31,10,peach,usa,20240418-1123-42512,1
4,MC,32,9,peach,usa,20240418-1123-42512,0
4,MO,33,71,peach,usa,20240418-1123-42512,0.01
4,LR,34,61,peach,usa,20240418-1123-42512,0
4,DY,35,60,peach,usa,20240418-1123-42512,0
4,A3,36,39,peach,usa,20240418-1123-42512,1
4,A2,37,10,peach,usa,20240418-1123-42512,1
5,SP,1,3,angry,usa,20240418-1123-42512,1
5,SH,2,2,angry,usa,20240418-1123-42512,0
5,MP,3,1,angry,usa,20240418-1123-42512,0
5,MH,4,33,angry,usa,20240418-1123-42512,0.02
5,DH,5,1,angry,usa,20240418-1123-42512,0
5,MG,6,2,angry,usa,20240418-1123-42512,0
5,SC,7,3,angry,usa,20240418-1123-42512,0
5,LO,8,0,angry,usa,20240418-1123-42512,0
5,DY,9,42,angry,usa,20240418-1123-42512,0.73
5,LH,10,1,angry,usa,20240418-1123-42512,0.74
5,LG,11,1,angry,usa,20240418-1123-42512,0
5,MO,12,5,angry,usa,20240418-1123-42512,0.82
5,MC,13,0,angry,usa,20240418-1123-42512,0.69
5,SO,14,33,angry,usa,20240418-1123-42512,0
5,LR,15,3,angry,usa,20240418-1123-42512,1
5,LB,16,6,angry,usa,20240418-1123-42512,0
5,SG,17,4,angry,usa,20240418-1123-42512,0
5,WH,18,39,angry,usa,20240418-1123-42512,0
5,LY,19,7,angry,usa,20240418-1123-42512,1
5,DC,20,2,angry,usa,20240418-1123-42512,0
5,MY,21,6,angry,usa,20240418-1123-42512,0.75
5,A2,22,71,angry,usa,20240418-1123-42512,0
5,LP,23,3,angry,usa,20240418-1123-42512,0.99
5,A3,24,37,angry,usa,20240418-1123-42512,0
5,DR,25,88,angry,usa,20240418-1123-42512,0.82
5,DG,26,8,angry,usa,20240418-1123-42512,0.63
5,SY,27,56,angry,usa,20240418-1123-42512,0.72
5,BK,28,96,angry,usa,20240418-1123-42512,1
5,SB,29,4,angry,usa,20240418-1123-42512,0.83
5,DB,30,10,angry,usa,20240418-1123-42512,0.83
5,LC,31,13,angry,usa,20240418-1123-42512,0
5,MR,32,60,angry,usa,20240418-1123-42512,0
5,DP,33,4,angry,usa,20240418-1123-42512,0
5,A1,34,79,angry,usa,20240418-1123-42512,0.79
5,SR,35,59,angry,usa,20240418-1123-42512,0
5,DO,36,13,angry,usa,20240418-1123-42512,0.09
5,MB,37,8,angry,usa,20240418-1123-42512,0
6,SR,1,9,sick,usa,20240418-1123-42512,0.02
6,SP,2,37,sick,usa,20240418-1123-42512,0.05
6,DC,3,11,sick,usa,20240418-1123-42512,0.82
6,LR,4,57,sick,usa,20240418-1123-42512,0.14
6,DB,5,8,sick,usa,20240418-1123-42512,0.84
6,LY,6,66,sick,usa,20240418-1123-42512,0.19
6,A3,7,9,sick,usa,20240418-1123-42512,0
6,MP,8,4,sick,usa,20240418-1123-42512,0.17
6,BK,9,4,sick,usa,20240418-1123-42512,0.15
6,SY,10,59,sick,usa,20240418-1123-42512,0.08
6,LO,11,73,sick,usa,20240418-1123-42512,0.67
6,SH,12,89,sick,usa,20240418-1123-42512,0.14
6,MC,13,7,sick,usa,20240418-1123-42512,0.08
6,MY,14,73,sick,usa,20240418-1123-42512,0.8
6,MB,15,7,sick,usa,20240418-1123-42512,0.87
6,MG,16,3,sick,usa,20240418-1123-42512,0.05
6,A1,17,7,sick,usa,20240418-1123-42512,0.65
6,SC,18,9,sick,usa,20240418-1123-42512,0
6,DO,19,11,sick,usa,20240418-1123-42512,0.15
6,LP,20,6,sick,usa,20240418-1123-42512,1
6,LC,21,10,sick,usa,20240418-1123-42512,0.09
6,SO,22,62,sick,usa,20240418-1123-42512,0.06
6,LG,23,24,sick,usa,20240418-1123-42512,0.03
6,DP,24,9,sick,usa,20240418-1123-42512,0.85
6,DY,25,93,sick,usa,20240418-1123-42512,0
6,LH,26,67,sick,usa,20240418-1123-42512,0.05
6,A2,27,17,sick,usa,20240418-1123-42512,0.07
6,DH,28,96,sick,usa,20240418-1123-42512,0.94
6,MR,29,15,sick,usa,20240418-1123-42512,0
6,DG,30,7,sick,usa,20240418-1123-42512,0.01
6,DR,31,7,sick,usa,20240418-1123-42512,0
6,SB,32,8,sick,usa,20240418-1123-42512,0
6,MO,33,55,sick,usa,20240418-1123-42512,0
6,WH,34,3,sick,usa,20240418-1123-42512,1
6,LB,35,6,sick,usa,20240418-1123-42512,0.02
6,SG,36,1,sick,usa,20240418-1123-42512,0.03
6,MH,37,74,sick,usa,20240418-1123-42512,0
7,LO,1,5,safety,usa,20240418-1123-42512,1
7,LP,2,64,safety,usa,20240418-1123-42512,0
7,DG,3,89,safety,usa,20240418-1123-42512,0.67
7,LY,4,11,safety,usa,20240418-1123-42512,0.07
7,LH,5,29,safety,usa,20240418-1123-42512,0.11
7,LR,6,71,safety,usa,20240418-1123-42512,0.04
7,MB,7,86,safety,usa,20240418-1123-42512,0.7
7,MC,8,59,safety,usa,20240418-1123-42512,0
7,MG,9,91,safety,usa,20240418-1123-42512,0.1
7,LC,10,60,safety,usa,20240418-1123-42512,0.05
7,DC,11,52,safety,usa,20240418-1123-42512,0
7,A2,12,11,safety,usa,20240418-1123-42512,0.73
7,SY,13,16,safety,usa,20240418-1123-42512,0.15
7,SC,14,59,safety,usa,20240418-1123-42512,0.09
7,BK,15,5,safety,usa,20240418-1123-42512,0.74
7,A1,16,3,safety,usa,20240418-1123-42512,0.68
7,SO,17,20,safety,usa,20240418-1123-42512,0.7
7,SP,18,85,safety,usa,20240418-1123-42512,0.04
7,DY,19,14,safety,usa,20240418-1123-42512,0.06
7,MR,20,65,safety,usa,20240418-1123-42512,0.76
7,DP,21,62,safety,usa,20240418-1123-42512,0.75
7,DH,22,86,safety,usa,20240418-1123-42512,0.11
7,MO,23,34,safety,usa,20240418-1123-42512,0.07
7,DB,24,91,safety,usa,20240418-1123-42512,0.05
7,MH,25,61,safety,usa,20240418-1123-42512,0.17
7,SR,26,8,safety,usa,20240418-1123-42512,0
7,DO,27,11,safety,usa,20240418-1123-42512,0.18
7,MY,28,35,safety,usa,20240418-1123-42512,0.25
7,DR,29,9,safety,usa,20240418-1123-42512,0.63
7,SH,30,23,safety,usa,20240418-1123-42512,0.07
7,MP,31,64,safety,usa,20240418-1123-42512,0.64
7,SG,32,55,safety,usa,20240418-1123-42512,0.96
7,SB,33,77,safety,usa,20240418-1123-42512,0.57
7,LG,34,58,safety,usa,20240418-1123-42512,0.14
7,WH,35,30,safety,usa,20240418-1123-42512,0.15
7,LB,36,88,safety,usa,20240418-1123-42512,0.18
7,A3,37,31,safety,usa,20240418-1123-42512,0.24
8,SH,1,81,happy,usa,20240418-1123-42512,0.18
8,DB,2,28,happy,usa,20240418-1123-42512,0.23
8,MY,3,26,happy,usa,20240418-1123-42512,0.29
8,SO,4,19,happy,usa,20240418-1123-42512,0.24
8,MB,5,28,happy,usa,20240418-1123-42512,0.13
8,A2,6,11,happy,usa,20240418-1123-42512,0.29
8,DP,7,60,happy,usa,20240418-1123-42512,0.17
8,LR,8,78,happy,usa,20240418-1123-42512,0.24
8,DH,9,56,happy,usa,20240418-1123-42512,0.26
8,SB,10,17,happy,usa,20240418-1123-42512,0.26
8,DC,11,62,happy,usa,20240418-1123-42512,0.25
8,LP,12,87,happy,usa,20240418-1123-42512,0.18
8,DY,13,14,happy,usa,20240418-1123-42512,0
8,BK,14,4,happy,usa,20240418-1123-42512,1
8,DG,15,79,happy,usa,20240418-1123-42512,0
8,WH,16,14,happy,usa,20240418-1123-42512,1
8,SP,17,91,happy,usa,20240418-1123-42512,0.01
8,LB,18,76,happy,usa,20240418-1123-42512,0
8,MP,19,89,happy,usa,20240418-1123-42512,0.81
8,DO,20,7,happy,usa,20240418-1123-42512,0
8,SC,21,73,happy,usa,20240418-1123-42512,0.12
8,LY,22,91,happy,usa,20240418-1123-42512,0
8,LG,23,87,happy,usa,20240418-1123-42512,0
8,MC,24,61,happy,usa,20240418-1123-42512,0
8,A3,25,13,happy,usa,20240418-1123-42512,0
8,MG,26,62,happy,usa,20240418-1123-42512,0.01
8,LH,27,76,happy,usa,20240418-1123-42512,0.12
8,MH,28,66,happy,usa,20240418-1123-42512,1
8,SY,29,75,happy,usa,20240418-1123-42512,0
8,A1,30,5,happy,usa,20240418-1123-42512,0
8,LO,31,60,happy,usa,20240418-1123-42512,0
8,SG,32,76,happy,usa,20240418-1123-42512,1
8,MR,33,37,happy,usa,20240418-1123-42512,0
8,LC,34,59,happy,usa,20240418-1123-42512,0
8,MO,35,42,happy,usa,20240418-1123-42512,0.87
8,DR,36,20,happy,usa,20240418-1123-42512,0.04
8,SR,37,61,happy,usa,20240418-1123-42512,0
9,A2,1,90,sad,usa,20240418-1123-42512,0.71
9,SY,2,7,sad,usa,20240418-1123-42512,0.17
9,MR,3,21,sad,usa,20240418-1123-42512,0.63
9,LG,4,10,sad,usa,20240418-1123-42512,0.62
9,LH,5,9,sad,usa,20240418-1123-42512,0.09
9,MC,6,10,sad,usa,20240418-1123-42512,0
9,DO,7,67,sad,usa,20240418-1123-42512,0.03
9,LB,8,10,sad,usa,20240418-1123-42512,0.08
9,MY,9,62,sad,usa,20240418-1123-42512,0.11
9,MB,10,27,sad,usa,20240418-1123-42512,0.71
9,SC,11,16,sad,usa,20240418-1123-42512,0.67
9,LP,12,8,sad,usa,20240418-1123-42512,0.06
9,DH,13,31,sad,usa,20240418-1123-42512,0.91
9,MO,14,57,sad,usa,20240418-1123-42512,0.17
9,BK,15,93,sad,usa,20240418-1123-42512,0.72
9,A3,16,3,sad,usa,20240418-1123-42512,0.04
9,DY,17,68,sad,usa,20240418-1123-42512,0.2
9,SR,18,8,sad,usa,20240418-1123-42512,0.18
9,SG,19,9,sad,usa,20240418-1123-42512,0.1
9,LR,20,6,sad,usa,20240418-1123-42512,0.93
9,DR,21,33,sad,usa,20240418-1123-42512,0.01
9,LC,22,6,sad,usa,20240418-1123-42512,0.68
9,A1,23,95,sad,usa,20240418-1123-42512,0.76
9,LY,24,2,sad,usa,20240418-1123-42512,0.06
9,DP,25,5,sad,usa,20240418-1123-42512,0.03
9,MG,26,34,sad,usa,20240418-1123-42512,0
9,MH,27,34,sad,usa,20240418-1123-42512,0.08
9,SH,28,15,sad,usa,20240418-1123-42512,0
9,DB,29,84,sad,usa,20240418-1123-42512,0.04
9,MP,30,23,sad,usa,20240418-1123-42512,0.77
9,SB,31,9,sad,usa,20240418-1123-42512,0
9,DG,32,13,sad,usa,20240418-1123-42512,0
9,WH,33,39,sad,usa,20240418-1123-42512,0.06
9,LO,34,20,sad,usa,20240418-1123-42512,0
9,SP,35,14,sad,usa,20240418-1123-42512,0.03
9,SO,36,13,sad,usa,20240418-1123-42512,0.71
9,DC,37,60,sad,usa,20240418-1123-42512,0.73
10,MY,1,58,death,usa,20240418-1123-42512,1
10,DC,2,60,death,usa,20240418-1123-42512,1
10,DH,3,0,death,usa,20240418-1123-42512,0
10,SG,4,8,death,usa,20240418-1123-42512,0.09
10,MP,5,3,death,usa,20240418-1123-42512,0.98
10,WH,6,71,death,usa,20240418-1123-42512,0
10,SB,7,5,death,usa,20240418-1123-42512,0.92
10,DG,8,7,death,usa,20240418-1123-42512,0
10,MB,9,43,death,usa,20240418-1123-42512,0
10,A2,10,97,death,usa,20240418-1123-42512,0
10,SO,11,6,death,usa,20240418-1123-42512,0.07
10,LP,12,8,death,usa,20240418-1123-42512,0
10,DO,13,5,death,usa,20240418-1123-42512,0.05
10,LH,14,6,death,usa,20240418-1123-42512,0.66
10,MO,15,4,death,usa,20240418-1123-42512,0.93
10,DP,16,28,death,usa,20240418-1123-42512,0
10,LO,17,7,death,usa,20240418-1123-42512,0.05
10,MH,18,7,death,usa,20240418-1123-42512,0
10,DR,19,67,death,usa,20240418-1123-42512,0
10,MG,20,8,death,usa,20240418-1123-42512,0.91
10,LC,21,8,death,usa,20240418-1123-42512,0.02
10,SP,22,6,death,usa,20240418-1123-42512,0
10,SC,23,7,death,usa,20240418-1123-42512,0
10,SH,24,7,death,usa,20240418-1123-42512,0.7
10,DB,25,59,death,usa,20240418-1123-42512,0.05
10,BK,26,98,death,usa,20240418-1123-42512,0.73
10,A1,27,93,death,usa,20240418-1123-42512,0.09
10,DY,28,68,death,usa,20240418-1123-42512,0.43
10,MC,29,43,death,usa,20240418-1123-42512,0.01
10,MR,30,20,death,usa,20240418-1123-42512,0
10,LG,31,13,death,usa,20240418-1123-42512,0
10,LB,32,13,death,usa,20240418-1123-42512,0
10,LR,33,8,death,usa,20240418-1123-42512,0.02
10,SR,34,10,death,usa,20240418-1123-42512,0
10,A3,35,60,death,usa,20240418-1123-42512,0.02
10,SY,36,6,death,usa,20240418-1123-42512,0
10,LY,37,8,death,usa,20240418-1123-42512,0.1
11,SH,1,77,peace,usa,20240418-1123-42512,0
11,LP,2,79,peace,usa,20240418-1123-42512,0.08
11,MR,3,56,peace,usa,20240418-1123-42512,0.98
11,SY,4,92,peace,usa,20240418-1123-42512,0.09
11,LR,5,70,peace,usa,20240418-1123-42512,0.97
11,DG,6,90,peace,usa,20240418-1123-42512,0
11,DP,7,28,peace,usa,20240418-1123-42512,0.14
11,A2,8,7,peace,usa,20240418-1123-42512,0
11,DO,9,22,peace,usa,20240418-1123-42512,0.77
11,LH,10,61,peace,usa,20240418-1123-42512,0.7
11,MC,11,71,peace,usa,20240418-1123-42512,0
11,LB,12,81,peace,usa,20240418-1123-42512,0.1
11,MH,13,92,peace,usa,20240418-1123-42512,0
11,SO,14,68,peace,usa,20240418-1123-42512,0.09
11,LG,15,80,peace,usa,20240418-1123-42512,0.78
11,LC,16,81,peace,usa,20240418-1123-42512,0.26
11,LY,17,89,peace,usa,20240418-1123-42512,0
11,SG,18,68,peace,usa,20240418-1123-42512,0.78
11,SC,19,43,peace,usa,20240418-1123-42512,0
11,MO,20,74,peace,usa,20240418-1123-42512,0.11
11,MB,21,91,peace,usa,20240418-1123-42512,0.79
11,MY,22,80,peace,usa,20240418-1123-42512,0.11
11,DY,23,78,peace,usa,20240418-1123-42512,0.35
11,DB,24,87,peace,usa,20240418-1123-42512,0
11,DR,25,35,peace,usa,20240418-1123-42512,0.07
11,A3,26,73,peace,usa,20240418-1123-42512,0
11,DH,27,87,peace,usa,20240418-1123-42512,0
11,LO,28,66,peace,usa,20240418-1123-42512,0
11,SP,29,33,peace,usa,20240418-1123-42512,0
11,DC,30,42,peace,usa,20240418-1123-42512,0
11,MP,31,72,peace,usa,20240418-1123-42512,0
11,SB,32,39,peace,usa,20240418-1123-42512,0.59
11,A1,33,92,peace,usa,20240418-1123-42512,0
11,BK,34,13,peace,usa,20240418-1123-42512,0.7
11,MG,35,90,peace,usa,20240418-1123-42512,0.71
11,WH,36,94,peace,usa,20240418-1123-42512,0.02
11,SR,37,20,peace,usa,20240418-1123-42512,0.1
12,SY,1,79,justice,usa,20240418-1123-42512,0.13
12,LP,2,12,justice,usa,20240418-1123-42512,0.16
12,LB,3,13,justice,usa,20240418-1123-42512,0.1
12,A2,4,72,justice,usa,20240418-1123-42512,0.13
12,MR,5,10,justice,usa,20240418-1123-42512,0.05
12,A1,6,86,justice,usa,20240418-1123-42512,0.07
12,DP,7,63,justice,usa,20240418-1123-42512,0
12,DR,8,82,justice,usa,20240418-1123-42512,0
12,DO,9,88,justice,usa,20240418-1123-42512,0.06
12,LG,10,10,justice,usa,20240418-1123-42512,0.04
12,BK,11,90,justice,usa,20240418-1123-42512,0.13
12,MP,12,23,justice,usa,20240418-1123-42512,0.04
12,LO,13,12,justice,usa,20240418-1123-42512,0.06
12,MH,14,11,justice,usa,20240418-1123-42512,0.08
12,MY,15,12,justice,usa,20240418-1123-42512,0.97
12,SB,16,13,justice,usa,20240418-1123-42512,0.05
12,SO,17,83,justice,usa,20240418-1123-42512,0.1
12,LR,18,12,justice,usa,20240418-1123-42512,0.05
12,DH,19,14,justice,usa,20240418-1123-42512,0.12
12,SR,20,71,justice,usa,20240418-1123-42512,0
12,SH,21,56,justice,usa,20240418-1123-42512,0.13
12,MO,22,17,justice,usa,20240418-1123-42512,0
12,SG,23,10,justice,usa,20240418-1123-42512,0.2
12,DG,24,15,justice,usa,20240418-1123-42512,0
12,MC,25,15,justice,usa,20240418-1123-42512,0.03
12,LC,26,16,justice,usa,20240418-1123-42512,0.81
12,LY,27,17,justice,usa,20240418-1123-42512,0
12,SC,28,14,justice,usa,20240418-1123-42512,0
12,A3,29,77,justice,usa,20240418-1123-42512,0
12,MB,30,5,justice,usa,20240418-1123-42512,0.03
12,DC,31,66,justice,usa,20240418-1123-42512,0.07
12,SP,32,24,justice,usa,20240418-1123-42512,0.1
12,DY,33,87,justice,usa,20240418-1123-42512,0.73
12,DB,34,65,justice,usa,20240418-1123-42512,0
12,WH,35,64,justice,usa,20240418-1123-42512,0
12,MG,36,18,justice,usa,20240418-1123-42512,0
12,LH,37,9,justice,usa,20240418-1123-42512,0.27
13,WH,1,89,lightning,usa,20240418-1123-42512,0
13,A3,2,14,lightning,usa,20240418-1123-42512,0
13,SG,3,7,lightning,usa,20240418-1123-42512,0.03
13,LR,4,13,lightning,usa,20240418-1123-42512,1
13,LB,5,9,lightning,usa,20240418-1123-42512,0.83
13,SB,6,10,lightning,usa,20240418-1123-42512,0.82
13,DR,7,9,lightning,usa,20240418-1123-42512,0.08
13,LC,8,10,lightning,usa,20240418-1123-42512,0
13,MC,9,5,lightning,usa,20240418-1123-42512,0.87
13,SC,10,4,lightning,usa,20240418-1123-42512,0.06
13,LY,11,74,lightning,usa,20240418-1123-42512,0.67
13,DG,12,5,lightning,usa,20240418-1123-42512,0.72
13,DC,13,7,lightning,usa,20240418-1123-42512,0.96
13,MR,14,59,lightning,usa,20240418-1123-42512,0
13,MH,15,3,lightning,usa,20240418-1123-42512,0
13,DB,16,9,lightning,usa,20240418-1123-42512,0
13,LO,17,59,lightning,usa,20240418-1123-42512,0.99
13,DP,18,4,lightning,usa,20240418-1123-42512,0
13,SP,19,8,lightning,usa,20240418-1123-42512,0.25
13,MY,20,60,lightning,usa,20240418-1123-42512,0.2
13,LP,21,3,lightning,usa,20240418-1123-42512,0.15
13,DY,22,11,lightning,usa,20240418-1123-42512,0.09
13,MP,23,8,lightning,usa,20240418-1123-42512,0.82
13,DH,24,10,lightning,usa,20240418-1123-42512,0.37
13,SO,25,94,lightning,usa,20240418-1123-42512,0
13,MG,26,3,lightning,usa,20240418-1123-42512,0.17
13,BK,27,7,lightning,usa,20240418-1123-42512,0.19
13,SY,28,94,lightning,usa,20240418-1123-42512,0.76
13,LH,29,58,lightning,usa,20240418-1123-42512,0.24
13,MO,30,39,lightning,usa,20240418-1123-42512,0.19
13,DO,31,7,lightning,usa,20240418-1123-42512,0.65
13,A2,32,58,lightning,usa,20240418-1123-42512,1
13,MB,33,5,lightning,usa,20240418-1123-42512,0
13,SR,34,86,lightning,usa,20240418-1123-42512,0
13,LG,35,5,lightning,usa,20240418-1123-42512,0
13,SH,36,81,lightning,usa,20240418-1123-42512,0
13,A1,37,7,lightning,usa,20240418-1123-42512,0
14,MH,1,62,banana,usa,20240418-1123-42512,0.04
