concept1,concept2,mgL_usH1,mgL_usH2,mgH_usH1,mgH_usH2,mgL_usL1,mgL_usL2,mgH_usL1,mgH_usL2
tree,death,MP,A2,DG,MP,LO,MC,DP,DB
tree,death,MP,A2,DG,MP,LO,LC,DP,DB
tree,death,MP,A2,DG,MP,MC,LC,DP,DB
tree,death,MP,A2,DG,LR,LY,SO,DP,DB
tree,death,MP,A2,DG,LR,LY,MC,DP,DB
tree,death,MP,A2,DG,LR,LY,SC,DP,DB
tree,death,MP,A2,DG,LR,SY,MY,DP,DB
tree,death,MP,A2,DG,LR,SY,MO,DP,DB
tree,death,MP,A2,DG,LR,SY,DY,DP,DB
tree,death,MP,A2,DG,LR,MY,SO,DP,DB
tree,death,MP,A2,DG,LR,MY,MO,DP,DB
tree,death,MP,A2,DG,LR,MY,DY,DP,DB
tree,death,MP,A2,DG,LR,MY,LO,DP,DB
tree,death,MP,A2,DG,LR,MY,MC,DP,DB
tree,death,MP,A2,DG,LR,MY,LC,DP,DB
tree,death,MP,A2,DG,LR,SO,MO,DP,DB
tree,death,MP,A2,DG,LR,SO,SB,DP,DB
tree,death,MP,A2,DG,LR,SO,LO,DP,DB
tree,death,MP,A2,DG,LR,SO,MC,DP,DB
tree,death,MP,A2,DG,LR,SO,LC,DP,DB
tree,death,MP,A2,DG,LR,MO,DY,DP,DB
tree,death,MP,A2,DG,LR,MO,LO,DP,DB
tree,death,MP,A2,DG,LR,MO,MC,DP,DB
tree,death,MP,A2,DG,LR,MO,LC,DP,DB
tree,death,MP,A2,DG,LR,SP,MP,DP,DB
tree,death,MP,A2,DG,LR,DC,DY,DP,DB
tree,death,MP,A2,DG,LR,DC,LH,DP,DB
tree,death,MP,A2,DG,LR,DY,MC,DP,DB
tree,death,MP,A2,DG,LR,SB,LB,DP,DB
tree,death,MP,A2,DG,LR,SB,LR,DP,DB
tree,death,MP,A2,DG,LR,SG,MG,DP,DB
tree,death,MP,A2,DG,LR,LB,LR,DP,DB
tree,death,MP,A2,DG,LR,LB,MR,DP,DB
tree,death,MP,A2,DG,LR,LR,MR,DP,DB
tree,death,MP,A2,DG,LR,LO,MC,DP,DB
tree,death,MP,A2,DG,LR,LO,LC,DP,DB
tree,death,MP,A2,DG,LR,MC,LC,DP,DB
tree,death,MP,A2,DG,A3,LY,SO,DP,DB
tree,death,MP,A2,DG,A3,LY,MC,DP,DB
tree,death,MP,A2,DG,A3,LY,SC,DP,DB
tree,death,MP,A2,DG,A3,SY,MY,DP,DB
tree,death,MP,A2,DG,A3,SY,MO,DP,DB
tree,death,MP,A2,DG,A3,SY,DY,DP,DB
tree,death,MP,A2,DG,A3,MY,SO,DP,DB
tree,death,MP,A2,DG,A3,MY,MO,DP,DB
tree,death,MP,A2,DG,A3,MY,DY,DP,DB
tree,death,MP,A2,DG,A3,MY,LO,DP,DB
tree,death,MP,A2,DG,A3,MY,MC,DP,DB
tree,death,MP,A2,DG,A3,MY,LC,DP,DB
tree,death,MP,A2,DG,A3,SO,MO,DP,DB
tree,death,MP,A2,DG,A3,SO,SB,DP,DB
tree,death,MP,A2,DG,A3,SO,LO,DP,DB
tree,death,MP,A2,DG,A3,SO,MC,DP,DB
tree,death,MP,A2,DG,A3,SO,LC,DP,DB
tree,death,MP,A2,DG,A3,MO,DY,DP,DB
tree,death,MP,A2,DG,A3,MO,LO,DP,DB
tree,death,MP,A2,DG,A3,MO,MC,DP,DB
tree,death,MP,A2,DG,A3,MO,LC,DP,DB
tree,death,MP,A2,DG,A3,SP,MP,DP,DB
tree,death,MP,A2,DG,A3,DC,DY,DP,DB
tree,death,MP,A2,DG,A3,DC,LH,DP,DB
tree,death,MP,A2,DG,A3,DY,MC,DP,DB
tree,death,MP,A2,DG,A3,SB,LB,DP,DB
tree,death,MP,A2,DG,A3,SB,LR,DP,DB
tree,death,MP,A2,DG,A3,SG,MG,DP,DB
tree,death,MP,A2,DG,A3,LB,LR,DP,DB
tree,death,MP,A2,DG,A3,LB,MR,DP,DB
tree,death,MP,A2,DG,A3,LR,MR,DP,DB
tree,death,MP,A2,DG,A3,LO,MC,DP,DB
tree,death,MP,A2,DG,A3,LO,LC,DP,DB
tree,death,MP,A2,DG,A3,MC,LC,DP,DB
tree,death,MP,A2,DG,BK,LY,SO,DP,DB
tree,death,MP,A2,DG,BK,LY,MC,DP,DB
tree,death,MP,A2,DG,BK,LY,SC,DP,DB
tree,death,MP,A2,DG,BK,SY,MY,DP,DB
tree,death,MP,A2,DG,BK,SY,MO,DP,DB
tree,death,MP,A2,DG,BK,SY,DY,DP,DB
tree,death,MP,A2,DG,BK,MY,SO,DP,DB
tree,death,MP,A2,DG,BK,MY,MO,DP,DB
tree,death,MP,A2,DG,BK,MY,DY,DP,DB
tree,death,MP,A2,DG,BK,MY,LO,DP,DB
tree,death,MP,A2,DG,BK,MY,MC,DP,DB
tree,death,MP,A2,DG,BK,MY,LC,DP,DB
tree,death,MP,A2,DG,BK,SO,MO,DP,DB
tree,death,MP,A2,DG,BK,SO,SB,DP,DB
tree,death,MP,A2,DG,BK,SO,LO,DP,DB
tree,death,MP,A2,DG,BK,SO,MC,DP,DB
tree,death,MP,A2,DG,BK,SO,LC,DP,DB
tree,death,MP,A2,DG,BK,MO,DY,DP,DB
tree,death,MP,A2,DG,BK,MO,LO,DP,DB
tree,death,MP,A2,DG,BK,MO,MC,DP,DB
tree,death,MP,A2,DG,BK,MO,LC,DP,DB
tree,death,MP,A2,DG,BK,SP,MP,DP,DB
tree,death,MP,A2,DG,BK,DC,DY,DP,DB
tree,death,MP,A2,DG,BK,DC,LH,DP,DB
tree,death,MP,A2,DG,BK,DY,MC,DP,DB
tree,death,MP,A2,DG,BK,SB,LB,DP,DB
tree,death,MP,A2,DG,BK,SB,LR,DP,DB
tree,death,MP,A2,DG,BK,SG,MG,DP,DB
tree,death,MP,A2,DG,BK,LB,LR,DP,DB
tree,death,MP,A2,DG,BK,LB,MR,DP,DB
tree,death,MP,A2,DG,BK,LR,MR,DP,DB
tree,death,MP,A2,DG,BK,LO,MC,DP,DB
tree,death,MP,A2,DG,BK,LO,LC,DP,DB
tree,death,MP,A2,DG,BK,MC,LC,DP,DB
tree,death,MP,A2,DG,MR,LY,SO,DP,DB
tree,death,MP,A2,DG,MR,LY,MC,DP,DB
tree,death,MP,A2,DG,MR,LY,SC,DP,DB
tree,death,MP,A2,DG,MR,SY,MY,DP,DB
tree,death,MP,A2,DG,MR,SY,MO,DP,DB
tree,death,MP,A2,DG,MR,SY,DY,DP,DB
tree,death,MP,A2,DG,MR,MY,SO,DP,DB
tree,death,MP,A2,DG,MR,MY,MO,DP,DB
tree,death,MP,A2,DG,MR,MY,DY,DP,DB
tree,death,MP,A2,DG,MR,MY,LO,DP,DB
tree,death,MP,A2,DG,MR,MY,MC,DP,DB
tree,death,MP,A2,DG,MR,MY,LC,DP,DB
tree,death,MP,A2,DG,MR,SO,MO,DP,DB
tree,death,MP,A2,DG,MR,SO,SB,DP,DB
tree,death,MP,A2,DG,MR,SO,LO,DP,DB
tree,death,MP,A2,DG,MR,SO,MC,DP,DB
tree,death,MP,A2,DG,MR,SO,LC,DP,DB
tree,death,MP,A2,DG,MR,MO,DY,DP,DB
tree,death,MP,A2,DG,MR,MO,LO,DP,DB
tree,death,MP,A2,DG,MR,MO,MC,DP,DB
tree,death,MP,A2,DG,MR,MO,LC,DP,DB
tree,death,MP,A2,DG,MR,SP,MP,DP,DB
tree,death,MP,A2,DG,MR,DC,DY,DP,DB
tree,death,MP,A2,DG,MR,DC,LH,DP,DB
tree,death,MP,A2,DG,MR,DY,MC,DP,DB
tree,death,MP,A2,DG,MR,SB,LB,DP,DB
tree,death,MP,A2,DG,MR,SB,LR,DP,DB
tree,death,MP,A2,DG,MR,SG,MG,DP,DB
tree,death,MP,A2,DG,MR,LB,LR,DP,DB
tree,death,MP,A2,DG,MR,LB,MR,DP,DB
tree,death,MP,A2,DG,MR,LR,MR,DP,DB
tree,death,MP,A2,DG,MR,LO,MC,DP,DB
tree,death,MP,A2,DG,MR,LO,LC,DP,DB
tree,death,MP,A2,DG,MR,MC,LC,DP,DB
tree,death,MP,A2,DG,SC,LY,SO,DP,DB
tree,death,MP,A2,DG,SC,LY,MC,DP,DB
tree,death,MP,A2,DG,SC,LY,SC,DP,DB
tree,death,MP,A2,DG,SC,SY,MY,DP,DB
tree,death,MP,A2,DG,SC,SY,MO,DP,DB
tree,death,MP,A2,DG,SC,SY,DY,DP,DB
tree,death,MP,A2,DG,SC,MY,SO,DP,DB
tree,death,MP,A2,DG,SC,MY,MO,DP,DB
tree,death,MP,A2,DG,SC,MY,DY,DP,DB
tree,death,MP,A2,DG,SC,MY,LO,DP,DB
tree,death,MP,A2,DG,SC,MY,MC,DP,DB
tree,death,MP,A2,DG,SC,MY,LC,DP,DB
tree,death,MP,A2,DG,SC,SO,MO,DP,DB
tree,death,MP,A2,DG,SC,SO,SB,DP,DB
tree,death,MP,A2,DG,SC,SO,LO,DP,DB
tree,death,MP,A2,DG,SC,SO,MC,DP,DB
tree,death,MP,A2,DG,SC,SO,LC,DP,DB
tree,death,MP,A2,DG,SC,MO,DY,DP,DB
tree,death,MP,A2,DG,SC,MO,LO,DP,DB
tree,death,MP,A2,DG,SC,MO,MC,DP,DB
tree,death,MP,A2,DG,SC,MO,LC,DP,DB
tree,death,MP,A2,DG,SC,SP,MP,DP,DB
tree,death,MP,A2,DG,SC,DC,DY,DP,DB
tree,death,MP,A2,DG,SC,DC,LH,DP,DB
tree,death,MP,A2,DG,SC,DY,MC,DP,DB
tree,death,MP,A2,DG,SC,SB,LB,DP,DB
tree,death,MP,A2,DG,SC,SB,LR,DP,DB
tree,death,MP,A2,DG,SC,SG,MG,DP,DB
tree,death,MP,A2,DG,SC,LB,LR,DP,DB
tree,death,MP,A2,DG,SC,LB,MR,DP,DB
tree,death,MP,A2,DG,SC,LR,MR,DP,DB
tree,death,MP,A2,DG,SC,LO,MC,DP,DB
tree,death,MP,A2,DG,SC,LO,LC,DP,DB
tree,death,MP,A2,DG,SC,MC,LC,DP,DB
tree,death,MP,A2,DG,SR,LY,SO,DP,DB
tree,death,MP,A2,DG,SR,LY,MC,DP,DB
tree,death,MP,A2,DG,SR,LY,SC,DP,DB
tree,death,MP,A2,DG,SR,SY,MY,DP,DB
tree,death,MP,A2,DG,SR,SY,MO,DP,DB
tree,death,MP,A2,DG,SR,SY,DY,DP,DB
tree,death,MP,A2,DG,SR,MY,SO,DP,DB
tree,death,MP,A2,DG,SR,MY,MO,DP,DB
tree,death,MP,A2,DG,SR,MY,DY,DP,DB
tree,death,MP,A2,DG,SR,MY,LO,DP,DB
tree,death,MP,A2,DG,SR,MY,MC,DP,DB
tree,death,MP,A2,DG,SR,MY,LC,DP,DB
tree,death,MP,A2,DG,SR,SO,MO,DP,DB
tree,death,MP,A2,DG,SR,SO,SB,DP,DB
tree,death,MP,A2,DG,SR,SO,LO,DP,DB
tree,death,MP,A2,DG,SR,SO,MC,DP,DB
tree,death,MP,A2,DG,SR,SO,LC,DP,DB
tree,death,MP,A2,DG,SR,MO,DY,DP,DB
tree,death,MP,A2,DG,SR,MO,LO,DP,DB
tree,death,MP,A2,DG,SR,MO,MC,DP,DB
tree,death,MP,A2,DG,SR,MO,LC,DP,DB
tree,death,MP,A2,DG,SR,SP,MP,DP,DB
tree,death,MP,A2,DG,SR,DC,DY,DP,DB
tree,death,MP,A2,DG,SR,DC,LH,DP,DB
tree,death,MP,A2,DG,SR,DY,MC,DP,DB
tree,death,MP,A2,DG,SR,SB,LB,DP,DB
tree,death,MP,A2,DG,SR,SB,LR,DP,DB
tree,death,MP,A2,DG,SR,SG,MG,DP,DB
tree,death,MP,A2,DG,SR,LB,LR,DP,DB
tree,death,MP,A2,DG,SR,LB,MR,DP,DB
tree,death,MP,A2,DG,SR,LR,MR,DP,DB
tree,death,MP,A2,DG,SR,LO,MC,DP,DB
tree,death,MP,A2,DG,SR,LO,LC,DP,DB
tree,death,MP,A2,DG,SR,MC,LC,DP,DB
tree,death,MP,A2,DG,LP,LY,SO,DP,DB
tree,death,MP,A2,DG,LP,LY,MC,DP,DB
tree,death,MP,A2,DG,LP,LY,SC,DP,DB
tree,death,MP,A2,DG,LP,SY,MY,DP,DB
tree,death,MP,A2,DG,LP,SY,MO,DP,DB
tree,death,MP,A2,DG,LP,SY,DY,DP,DB
tree,death,MP,A2,DG,LP,MY,SO,DP,DB
tree,death,MP,A2,DG,LP,MY,MO,DP,DB
tree,death,MP,A2,DG,LP,MY,DY,DP,DB
tree,death,MP,A2,DG,LP,MY,LO,DP,DB
tree,death,MP,A2,DG,LP,MY,MC,DP,DB
tree,death,MP,A2,DG,LP,MY,LC,DP,DB
tree,death,MP,A2,DG,LP,SO,MO,DP,DB
tree,death,MP,A2,DG,LP,SO,SB,DP,DB
tree,death,MP,A2,DG,LP,SO,LO,DP,DB
tree,death,MP,A2,DG,LP,SO,MC,DP,DB
tree,death,MP,A2,DG,LP,SO,LC,DP,DB
tree,death,MP,A2,DG,LP,MO,DY,DP,DB
tree,death,MP,A2,DG,LP,MO,LO,DP,DB
tree,death,MP,A2,DG,LP,MO,MC,DP,DB
tree,death,MP,A2,DG,LP,MO,LC,DP,DB
tree,death,MP,A2,DG,LP,SP,MP,DP,DB
tree,death,MP,A2,DG,LP,DC,DY,DP,DB
tree,death,MP,A2,DG,LP,DC,LH,DP,DB
tree,death,MP,A2,DG,LP,DY,MC,DP,DB
tree,death,MP,A2,DG,LP,SB,LB,DP,DB
tree,death,MP,A2,DG,LP,SB,LR,DP,DB
tree,death,MP,A2,DG,LP,SG,MG,DP,DB
tree,death,MP,A2,DG,LP,LB,LR,DP,DB
tree,death,MP,A2,DG,LP,LB,MR,DP,DB
tree,death,MP,A2,DG,LP,LR,MR,DP,DB
tree,death,MP,A2,DG,LP,LO,MC,DP,DB
tree,death,MP,A2,DG,LP,LO,LC,DP,DB
tree,death,MP,A2,DG,LP,MC,LC,DP,DB
tree,death,MP,A2,DG,A2,LY,SO,DP,DB
tree,death,MP,A2,DG,A2,LY,MC,DP,DB
tree,death,MP,A2,DG,A2,LY,SC,DP,DB
tree,death,MP,A2,DG,A2,SY,MY,DP,DB
tree,death,MP,A2,DG,A2,SY,MO,DP,DB
tree,death,MP,A2,DG,A2,SY,DY,DP,DB
tree,death,MP,A2,DG,A2,MY,SO,DP,DB
tree,death,MP,A2,DG,A2,MY,MO,DP,DB
tree,death,MP,A2,DG,A2,MY,DY,DP,DB
tree,death,MP,A2,DG,A2,MY,LO,DP,DB
tree,death,MP,A2,DG,A2,MY,MC,DP,DB
tree,death,MP,A2,DG,A2,MY,LC,DP,DB
tree,death,MP,A2,DG,A2,SO,MO,DP,DB
tree,death,MP,A2,DG,A2,SO,SB,DP,DB
tree,death,MP,A2,DG,A2,SO,LO,DP,DB
tree,death,MP,A2,DG,A2,SO,MC,DP,DB
tree,death,MP,A2,DG,A2,SO,LC,DP,DB
tree,death,MP,A2,DG,A2,MO,DY,DP,DB
tree,death,MP,A2,DG,A2,MO,LO,DP,DB
tree,death,MP,A2,DG,A2,MO,MC,DP,DB
tree,death,MP,A2,DG,A2,MO,LC,DP,DB
tree,death,MP,A2,DG,A2,SP,MP,DP,DB
tree,death,MP,A2,DG,A2,DC,DY,DP,DB
tree,death,MP,A2,DG,A2,DC,LH,DP,DB
tree,death,MP,A2,DG,A2,DY,MC,DP,DB
tree,death,MP,A2,DG,A2,SB,LB,DP,DB
tree,death,MP,A2,DG,A2,SB,LR,DP,DB
tree,death,MP,A2,DG,A2,SG,MG,DP,DB
tree,death,MP,A2,DG,A2,LB,LR,DP,DB
tree,death,MP,A2,DG,A2,LB,MR,DP,DB
tree,death,MP,A2,DG,A2,LR,MR,DP,DB
tree,death,MP,A2,DG,A2,LO,MC,DP,DB
tree,death,MP,A2,DG,A2,LO,LC,DP,DB
tree,death,MP,A2,DG,A2,MC,LC,DP,DB
tree,death,MP,A2,DG,MB,LY,SO,DP,DB
tree,death,MP,A2,DG,MB,LY,MC,DP,DB
tree,death,MP,A2,DG,MB,LY,SC,DP,DB
tree,death,MP,A2,DG,MB,SY,MY,DP,DB
tree,death,MP,A2,DG,MB,SY,MO,DP,DB
tree,death,MP,A2,DG,MB,SY,DY,DP,DB
tree,death,MP,A2,DG,MB,MY,SO,DP,DB
tree,death,MP,A2,DG,MB,MY,MO,DP,DB
tree,death,MP,A2,DG,MB,MY,DY,DP,DB
tree,death,MP,A2,DG,MB,MY,LO,DP,DB
tree,death,MP,A2,DG,MB,MY,MC,DP,DB
tree,death,MP,A2,DG,MB,MY,LC,DP,DB
tree,death,MP,A2,DG,MB,SO,MO,DP,DB
tree,death,MP,A2,DG,MB,SO,SB,DP,DB
tree,death,MP,A2,DG,MB,SO,LO,DP,DB
tree,death,MP,A2,DG,MB,SO,MC,DP,DB
tree,death,MP,A2,DG,MB,SO,LC,DP,DB
tree,death,MP,A2,DG,MB,MO,DY,DP,DB
tree,death,MP,A2,DG,MB,MO,LO,DP,DB
tree,death,MP,A2,DG,MB,MO,MC,DP,DB
tree,death,MP,A2,DG,MB,MO,LC,DP,DB
tree,death,MP,A2,DG,MB,SP,MP,DP,DB
tree,death,MP,A2,DG,MB,DC,DY,DP,DB
tree,death,MP,A2,DG,MB,DC,LH,DP,DB
tree,death,MP,A2,DG,MB,DY,MC,DP,DB
tree,death,MP,A2,DG,MB,SB,LB,DP,DB
tree,death,MP,A2,DG,MB,SB,LR,DP,DB
tree,death,MP,A2,DG,MB,SG,MG,DP,DB
tree,death,MP,A2,DG,MB,LB,LR,DP,DB
tree,death,MP,A2,DG,MB,LB,MR,DP,DB
tree,death,MP,A2,DG,MB,LR,MR,DP,DB
tree,death,MP,A2,DG,MB,LO,MC,DP,DB
tree,death,MP,A2,DG,MB,LO,LC,DP,DB
tree,death,MP,A2,DG,MB,MC,LC,DP,DB
tree,death,MP,A2,DG,DB,LY,SO,DP,DB
tree,death,MP,A2,DG,DB,LY,MC,DP,DB
tree,death,MP,A2,DG,DB,LY,SC,DP,DB
tree,death,MP,A2,DG,DB,SY,MY,DP,DB
tree,death,MP,A2,DG,DB,SY,MO,DP,DB
tree,death,MP,A2,DG,DB,SY,DY,DP,DB
tree,death,MP,A2,DG,DB,MY,SO,DP,DB
tree,death,MP,A2,DG,DB,MY,MO,DP,DB
tree,death,MP,A2,DG,DB,MY,DY,DP,DB
tree,death,MP,A2,DG,DB,MY,LO,DP,DB
tree,death,MP,A2,DG,DB,MY,MC,DP,DB
tree,death,MP,A2,DG,DB,MY,LC,DP,DB
tree,death,MP,A2,DG,DB,SO,MO,DP,DB
tree,death,MP,A2,DG,DB,SO,SB,DP,DB
tree,death,MP,A2,DG,DB,SO,LO,DP,DB
tree,death,MP,A2,DG,DB,SO,MC,DP,DB
tree,death,MP,A2,DG,DB,SO,LC,DP,DB
tree,death,MP,A2,DG,DB,MO,DY,DP,DB
tree,death,MP,A2,DG,DB,MO,LO,DP,DB
tree,death,MP,A2,DG,DB,MO,MC,DP,DB
tree,death,MP,A2,DG,DB,MO,LC,DP,DB
tree,death,MP,A2,DG,DB,SP,MP,DP,DB
tree,death,MP,A2,DG,DB,DC,DY,DP,DB
tree,death,MP,A2,DG,DB,DC,LH,DP,DB
tree,death,MP,A2,DG,DB,DY,MC,DP,DB
tree,death,MP,A2,DG,DB,SB,LB,DP,DB
tree,death,MP,A2,DG,DB,SB,LR,DP,DB
tree,death,MP,A2,DG,DB,SG,MG,DP,DB
tree,death,MP,A2,DG,DB,LB,LR,DP,DB
tree,death,MP,A2,DG,DB,LB,MR,DP,DB
tree,death,MP,A2,DG,DB,LR,MR,DP,DB
tree,death,MP,A2,DG,DB,LO,MC,DP,DB
tree,death,MP,A2,DG,DB,LO,LC,DP,DB
tree,death,MP,A2,DG,DB,MC,LC,DP,DB
tree,death,MP,A2,DC,A1,LY,SO,DP,DB
tree,death,MP,A2,DC,A1,LY,MC,DP,DB
tree,death,MP,A2,DC,A1,LY,SC,DP,DB
tree,death,MP,A2,DC,A1,SY,MY,DP,DB
tree,death,MP,A2,DC,A1,SY,MO,DP,DB
tree,death,MP,A2,DC,A1,SY,DY,DP,DB
tree,death,MP,A2,DC,A1,MY,SO,DP,DB
tree,death,MP,A2,DC,A1,MY,MO,DP,DB
tree,death,MP,A2,DC,A1,MY,DY,DP,DB
tree,death,MP,A2,DC,A1,MY,LO,DP,DB
tree,death,MP,A2,DC,A1,MY,MC,DP,DB
tree,death,MP,A2,DC,A1,MY,LC,DP,DB
tree,death,MP,A2,DC,A1,SO,MO,DP,DB
tree,death,MP,A2,DC,A1,SO,SB,DP,DB
tree,death,MP,A2,DC,A1,SO,LO,DP,DB
tree,death,MP,A2,DC,A1,SO,MC,DP,DB
tree,death,MP,A2,DC,A1,SO,LC,DP,DB
tree,death,MP,A2,DC,A1,MO,DY,DP,DB
tree,death,MP,A2,DC,A1,MO,LO,DP,DB
tree,death,MP,A2,DC,A1,MO,MC,DP,DB
tree,death,MP,A2,DC,A1,MO,LC,DP,DB
tree,death,MP,A2,DC,A1,SP,MP,DP,DB
tree,death,MP,A2,DC,A1,DC,DY,DP,DB
tree,death,MP,A2,DC,A1,DC,LH,DP,DB
tree,death,MP,A2,DC,A1,DY,MC,DP,DB
tree,death,MP,A2,DC,A1,SB,LB,DP,DB
tree,death,MP,A2,DC,A1,SB,LR,DP,DB
tree,death,MP,A2,DC,A1,SG,MG,DP,DB
tree,death,MP,A2,DC,A1,LB,LR,DP,DB
tree,death,MP,A2,DC,A1,LB,MR,DP,DB
tree,death,MP,A2,DC,A1,LR,MR,DP,DB
tree,death,MP,A2,DC,A1,LO,MC,DP,DB
tree,death,MP,A2,DC,A1,LO,LC,DP,DB
tree,death,MP,A2,DC,A1,MC,LC,DP,DB
tree,death,MP,A2,DC,BK,LY,SO,DP,DB
tree,death,MP,A2,DC,BK,LY,MC,DP,DB
tree,death,MP,A2,DC,BK,LY,SC,DP,DB
tree,death,MP,A2,DC,BK,SY,MY,DP,DB
tree,death,MP,A2,DC,BK,SY,MO,DP,DB
tree,death,MP,A2,DC,BK,SY,DY,DP,DB
tree,death,MP,A2,DC,BK,MY,SO,DP,DB
tree,death,MP,A2,DC,BK,MY,MO,DP,DB
tree,death,MP,A2,DC,BK,MY,DY,DP,DB
tree,death,MP,A2,DC,BK,MY,LO,DP,DB
tree,death,MP,A2,DC,BK,MY,MC,DP,DB
tree,death,MP,A2,DC,BK,MY,LC,DP,DB
tree,death,MP,A2,DC,BK,SO,MO,DP,DB
tree,death,MP,A2,DC,BK,SO,SB,DP,DB
tree,death,MP,A2,DC,BK,SO,LO,DP,DB
tree,death,MP,A2,DC,BK,SO,MC,DP,DB
tree,death,MP,A2,DC,BK,SO,LC,DP,DB
tree,death,MP,A2,DC,BK,MO,DY,DP,DB
tree,death,MP,A2,DC,BK,MO,LO,DP,DB
tree,death,MP,A2,DC,BK,MO,MC,DP,DB
tree,death,MP,A2,DC,BK,MO,LC,DP,DB
tree,death,MP,A2,DC,BK,SP,MP,DP,DB
tree,death,MP,A2,DC,BK,DC,DY,DP,DB
tree,death,MP,A2,DC,BK,DC,LH,DP,DB
tree,death,MP,A2,DC,BK,DY,MC,DP,DB
tree,death,MP,A2,DC,BK,SB,LB,DP,DB
tree,death,MP,A2,DC,BK,SB,LR,DP,DB
tree,death,MP,A2,DC,BK,SG,MG,DP,DB
tree,death,MP,A2,DC,BK,LB,LR,DP,DB
tree,death,MP,A2,DC,BK,LB,MR,DP,DB
tree,death,MP,A2,DC,BK,LR,MR,DP,DB
tree,death,MP,A2,DC,BK,LO,MC,DP,DB
tree,death,MP,A2,DC,BK,LO,LC,DP,DB
tree,death,MP,A2,DC,BK,MC,LC,DP,DB
tree,death,MP,A2,DY,A1,LY,SO,DP,DB
tree,death,MP,A2,DY,A1,LY,MC,DP,DB
tree,death,MP,A2,DY,A1,LY,SC,DP,DB
tree,death,MP,A2,DY,A1,SY,MY,DP,DB
tree,death,MP,A2,DY,A1,SY,MO,DP,DB
tree,death,MP,A2,DY,A1,SY,DY,DP,DB
tree,death,MP,A2,DY,A1,MY,SO,DP,DB
tree,death,MP,A2,DY,A1,MY,MO,DP,DB
tree,death,MP,A2,DY,A1,MY,DY,DP,DB
tree,death,MP,A2,DY,A1,MY,LO,DP,DB
tree,death,MP,A2,DY,A1,MY,MC,DP,DB
tree,death,MP,A2,DY,A1,MY,LC,DP,DB
tree,death,MP,A2,DY,A1,SO,MO,DP,DB
tree,death,MP,A2,DY,A1,SO,SB,DP,DB
tree,death,MP,A2,DY,A1,SO,LO,DP,DB
tree,death,MP,A2,DY,A1,SO,MC,DP,DB
tree,death,MP,A2,DY,A1,SO,LC,DP,DB
tree,death,MP,A2,DY,A1,MO,DY,DP,DB
tree,death,MP,A2,DY,A1,MO,LO,DP,DB
tree,death,MP,A2,DY,A1,MO,MC,DP,DB
tree,death,MP,A2,DY,A1,MO,LC,DP,DB
tree,death,MP,A2,DY,A1,SP,MP,DP,DB
tree,death,MP,A2,DY,A1,DC,DY,DP,DB
tree,death,MP,A2,DY,A1,DC,LH,DP,DB
tree,death,MP,A2,DY,A1,DY,MC,DP,DB
tree,death,MP,A2,DY,A1,SB,LB,DP,DB
tree,death,MP,A2,DY,A1,SB,LR,DP,DB
tree,death,MP,A2,DY,A1,SG,MG,DP,DB
tree,death,MP,A2,DY,A1,LB,LR,DP,DB
tree,death,MP,A2,DY,A1,LB,MR,DP,DB
tree,death,MP,A2,DY,A1,LR,MR,DP,DB
tree,death,MP,A2,DY,A1,LO,MC,DP,DB
tree,death,MP,A2,DY,A1,LO,LC,DP,DB
tree,death,MP,A2,DY,A1,MC,LC,DP,DB
tree,death,MP,A2,DY,BK,LY,SO,DP,DB
tree,death,MP,A2,DY,BK,LY,MC,DP,DB
tree,death,MP,A2,DY,BK,LY,SC,DP,DB
tree,death,MP,A2,DY,BK,SY,MY,DP,DB
tree,death,MP,A2,DY,BK,SY,MO,DP,DB
tree,death,MP,A2,DY,BK,SY,DY,DP,DB
tree,death,MP,A2,DY,BK,MY,SO,DP,DB
tree,death,MP,A2,DY,BK,MY,MO,DP,DB
tree,death,MP,A2,DY,BK,MY,DY,DP,DB
tree,death,MP,A2,DY,BK,MY,LO,DP,DB
tree,death,MP,A2,DY,BK,MY,MC,DP,DB
tree,death,MP,A2,DY,BK,MY,LC,DP,DB
tree,death,MP,A2,DY,BK,SO,MO,DP,DB
tree,death,MP,A2,DY,BK,SO,SB,DP,DB
tree,death,MP,A2,DY,BK,SO,LO,DP,DB
tree,death,MP,A2,DY,BK,SO,MC,DP,DB
tree,death,MP,A2,DY,BK,SO,LC,DP,DB
tree,death,MP,A2,DY,BK,MO,DY,DP,DB
tree,death,MP,A2,DY,BK,MO,LO,DP,DB
tree,death,MP,A2,DY,BK,MO,MC,DP,DB
tree,death,MP,A2,DY,BK,MO,LC,DP,DB
tree,death,MP,A2,DY,BK,SP,MP,DP,DB
tree,death,MP,A2,DY,BK,DC,DY,DP,DB
tree,death,MP,A2,DY,BK,DC,LH,DP,DB
tree,death,MP,A2,DY,BK,DY,MC,DP,DB
tree,death,MP,A2,DY,BK,SB,LB,DP,DB
tree,death,MP,A2,DY,BK,SB,LR,DP,DB
tree,death,MP,A2,DY,BK,SG,MG,DP,DB
tree,death,MP,A2,DY,BK,LB,LR,DP,DB
tree,death,MP,A2,DY,BK,LB,MR,DP,DB
tree,death,MP,A2,DY,BK,LR,MR,DP,DB
tree,death,MP,A2,DY,BK,LO,MC,DP,DB
tree,death,MP,A2,DY,BK,LO,LC,DP,DB
tree,death,MP,A2,DY,BK,MC,LC,DP,DB
tree,death,MP,A2,SB,SG,LY,SO,DP,DB
